,Turn,Civ1,Civ2,Relation,Value,Cable
0,409,Morocco,Songhai,Economy,strong,We perceive the Songhais economy to be strong
0,409,Germany,Morocco,Economy,weak,The Moroccans economic capability has arrived at a weak position according to our spies
0,413,Songhai,Korea,Economy,strong,The Koreans economic power has attained a strong status according to the Songhais spies
0,416,Inca,Florence,Economy,weak,We perceive Florences economy to be weak
0,418,Germany,Korea,Economy,strong,The Germans believe the Koreans economy to be strong
0,421,Songhai,Korea,Economy,average,We figure the Koreans economy to be average
0,421,Inca,Songhai,Economy,strong,The Incas believe the Songhais economy to be strong
0,421,Morocco,Inca,Economy,strong,The Incas economic power has come to a strong level according to the Moroccans intelligence officers
0,421,Germany,Morocco,Economy,average,The Moroccans economic might has hit an average position according to the Germans spies
0,422,Germany,Songhai,Economy,poor,The Songhais economic strength has reached a poor threshold according to our sources
0,422,Morocco,Kathmandu,Economy,weak,We estimate Kathmandus economy to be weak
0,424,Korea,Germany,Economy,poor,The Koreans figure the Germans economy to be poor
0,424,Morocco,Ife,Economy,weak,We estimate Ifes economy to be weak
0,427,Germany,Morocco,Economy,weak,We report the Moroccans economy to be weak
0,427,Songhai,Kathmandu,Economy,weak,We believe Kathmandus economy to be weak
0,427,Inca,Bogota,Economy,weak,We consider Bogotas economy to be weak
0,428,Germany,Inca,Economy,strong,The Incas economic might has hit a strong position according to the Germans sources
0,431,Morocco,Singapore,Economy,pathetic,We believe Singapores economy to be pathetic
0,431,Germany,Ife,Economy,weak,We figure Ifes economy to be weak
0,435,Germany,Bogota,Economy,weak,Bogotas economic potential has come to a weak threshold according to our diplomatic cables
0,436,Morocco,Bogota,Economy,weak,Bogotas economic potency has arrived at a weak status according to our diplomatic cables
0,437,Germany,Budapest,Economy,weak,Budapests economic potential has come to a weak position according to our sources
0,438,Inca,Morocco,Economy,average,The Incas report the Moroccans economy to be average
0,440,Korea,Mombasa,Economy,pathetic,We perceive Mombasas economy to be pathetic
0,442,Morocco,Inca,Economy,strong,The Moroccans regard the Incas economy to be strong
0,447,Germany,Mombasa,Economy,weak,We report Mombasas economy to be weak
0,454,Inca,Panama City,Economy,weak,Panama Citys economic power has hit a weak standing according to our intelligence officers
0,455,Inca,Germany,Economy,weak,The Germans economic strength has reached a weak level according to our intelligence officers
0,455,Morocco,Kathmandu,Economy,weak,Kathmandus economic strength has attained a weak status according to our sources
0,457,Songhai,Singapore,Economy,pathetic,We regard Singapores economy to be pathetic
0,459,Korea,Panama City,Economy,pathetic,Panama Citys economic power has attained a pathetic level according to our intelligence officers
0,460,Morocco,Florence,Economy,weak,We believe Florences economy to be weak
0,463,Morocco,Korea,Economy,strong,The Moroccans estimate the Koreans economy to be strong
0,464,Inca,Mombasa,Economy,weak,We report Mombasas economy to be weak
0,466,Inca,Germany,Economy,weak,The Germans economic force has come to a weak level according to our diplomatic cables
0,467,Inca,Florence,Economy,pathetic,We believe Florences economy to be pathetic
0,470,Germany,Inca,Economy,strong,The Germans consider the Incas economy to be strong
0,470,Morocco,Florence,Economy,weak,We consider Florences economy to be weak
0,471,Morocco,Germany,Economy,poor,We regard the Germans economy to be poor
0,472,Songhai,Germany,Economy,average,The Germans economic power has reached an average standing according to the Songhais intelligence officers
0,473,Korea,Germany,Economy,pathetic,The Germans economic power has reached a pathetic position according to our diplomatic cables
0,473,Songhai,Germany,Economy,weak,We believe the Germans economy to be weak
0,477,Korea,Songhai,Economy,pathetic,We regard the Songhais economy to be pathetic
0,477,Songhai,Mombasa,Economy,weak,We estimate Mombasas economy to be weak
0,477,Korea,Panama City,Economy,pathetic,Panama Citys economic strength has come to a pathetic standing according to our diplomatic cables
0,479,Korea,Germany,Economy,poor,The Germans economic force has hit a poor position according to the Koreans intelligence officers
0,479,Germany,Songhai,Economy,poor,The Songhais economic might has approached a poor standing according to our spies
0,484,Germany,Korea,Economy,powerful,The Germans estimate the Koreans economy to be powerful
0,485,Morocco,Germany,Economy,weak,The Germans economic might has come to a weak threshold according to our agents
0,489,Germany,Korea,Economy,poor,We estimate the Koreans economy to be poor
0,492,Morocco,Germany,Economy,weak,We estimate the Germans economy to be weak
0,493,Inca,Korea,Economy,poor,We report the Koreans economy to be poor
0,495,Songhai,Kyzyl,Economy,weak,We consider Kyzyls economy to be weak
0,497,Inca,Germany,Economy,pathetic,We consider the Germans economy to be pathetic
0,499,Germany,Inca,Economy,poor,We consider the Incas economy to be poor
