,Turn,Civ1,Civ2,Relation,Value,Cable
0,127,Inca,Bogota,Diplomatic Stance,neutral,Our public diplomacy in regard to Bogota is likely neutral
0,128,Germany,Morocco,Diplomatic Stance,friendly,Our professed diplomacy as regards the Moroccans feels friendly
0,129,Songhai,Germany,Diplomatic Stance,friendly,A friendly position with the Germans is what we assert
0,129,Inca,Germany,Diplomatic Stance,neutral,We are exhibiting a neutral manner toward the Germans
0,129,Songhai,Iroquois,Diplomatic Stance,friendly,The Songhai are displaying a friendly manner toward the Iroquois
0,129,Inca,Iroquois,Diplomatic Stance,friendly,Our popular stance in regard to the Iroquois is likely friendly
0,129,Korea,Inca,Diplomatic Stance,friendly,We published that proceedings between us and the Incas are presently friendly
0,129,Korea,Iroquois,Diplomatic Stance,neutral,A neutral attitude with the Iroquois is what we profess
0,129,Germany,Korea,Diplomatic Stance,friendly,A friendly attitude with the Koreans is what the Germans claim
0,130,Germany,Songhai,Diplomatic Stance,neutral,Our advertised diplomacy toward the Songhai looks neutral
0,130,Iroquois,Morocco,Diplomatic Stance,friendly,We are displaying a friendly manner toward the Moroccans
0,130,Korea,Morocco,Diplomatic Stance,friendly,The Koreans public stance as regards the Moroccans appears friendly
0,130,Morocco,Florence,Diplomatic Stance,friendly,We are showing a friendly position toward Florence
0,131,Songhai,Iroquois,Diplomatic Stance,friendly,The Songhais reputed posture regarding the Iroquois looks friendly
0,131,Germany,Morocco,Diplomatic Stance,friendly,The Germans relations with the Moroccans now are friendly
0,132,Korea,Morocco,Diplomatic Stance,friendly,A friendly manner with the Moroccans is what we declare
0,135,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans of late are friendly
0,135,Songhai,Kyzyl,Diplomatic Stance,neutral,A neutral disposition with Kyzyl is what we avow
0,135,Korea,Yerevan,Diplomatic Stance,protective,We are taking a protective stance toward Yerevan
0,135,Iroquois,Singapore,Diplomatic Stance,friendly,We disclosed that transactions between us and Singapore are currently friendly
0,135,Iroquois,Yerevan,Diplomatic Stance,friendly,Our relations with Yerevan currently are friendly
0,136,Morocco,Songhai,Diplomatic Stance,neutral,A neutral position with the Songhai is what we avow
0,136,Morocco,Bogota,Diplomatic Stance,neutral,We are exhibiting a neutral position toward Bogota
0,137,Korea,Morocco,Diplomatic Stance,friendly,The Koreans are taking a friendly manner toward the Moroccans
0,137,Iroquois,Songhai,Diplomatic Stance,deceptive,We announced that transactions between us and the Songhai are these days deceptive
0,138,Songhai,Inca,Diplomatic Stance,friendly,A friendly disposition with the Incas is what we claim
0,138,Songhai,Germany,Diplomatic Stance,friendly,Our reputed feeling with respect to the Germans is likely friendly
0,138,Korea,Songhai,Diplomatic Stance,neutral,Our reputed policy as regards the Songhai feels neutral
0,138,Iroquois,Inca,Diplomatic Stance,friendly,A friendly disposition with the Incas is what the Iroquois profess
0,138,Iroquois,Kyzyl,Diplomatic Stance,friendly,We announced that relations between us and Kyzyl are these days friendly
0,139,Inca,Morocco,Diplomatic Stance,neutral,A neutral attitude with the Moroccans is what we avow
0,139,Korea,Inca,Diplomatic Stance,friendly, Our advertised feeling with respect to the Incas feels friendly
0,139,Iroquois,Inca,Diplomatic Stance,friendly,Our professed position with respect to the Incas looks friendly
0,139,Iroquois,Ife,Diplomatic Stance,friendly,A friendly posture with Ife is what we state
0,140,Songhai,Iroquois,Diplomatic Stance,friendly,We are taking a friendly posture toward the Iroquois
0,140,Germany,Inca,Diplomatic Stance,friendly,The Germans relations with the Incas currently are friendly
0,140,Songhai,Korea,Diplomatic Stance,neutral,A neutral posture with the Koreans is what the Songhai assert
0,140,Morocco,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois presently are friendly
0,140,Iroquois,Korea,Diplomatic Stance,neutral,We published that affairs between us and the Koreans are these days neutral
0,140,Germany,Inca,Diplomatic Stance,friendly,The Germans are taking a friendly stance toward the Incas
0,140,Korea,Florence,Diplomatic Stance,protective,Our reputed posture with respect to Florence is likely protective
0,140,Iroquois,Bogota,Diplomatic Stance,friendly,Our open stance on the subject of Bogota feels friendly
0,142,Germany,Morocco,Diplomatic Stance,friendly,A friendly disposition with the Moroccans is what we affirm
0,142,Germany,Korea,Diplomatic Stance,friendly,We are displaying a friendly stance toward the Koreans
0,142,Morocco,Panama City,Diplomatic Stance,neutral, We are displaying a neutral position toward Panama City
0,142,Germany,Ife,Diplomatic Stance,protective,We disclosed that transactions between us and Ife are presently protective
0,143,Morocco,Germany,Diplomatic Stance,friendly,We proclaimed that proceedings between us and the Germans are at present friendly
0,143,Korea,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans these days are friendly
0,143,Iroquois,Germany,Diplomatic Stance,friendly,Our public policy as regards the Germans appears friendly
0,143,Songhai,Panama City,Diplomatic Stance,aggressive,We are exhibiting an aggressive stance toward Panama City
0,143,Songhai,Budapest,Diplomatic Stance,neutral,A neutral disposition with Budapest is what we avow
0,144,Inca,Panama City,Diplomatic Stance,neutral,Our professed posture regarding Panama City looks neutral
0,144,Iroquois,Florence,Diplomatic Stance,friendly,We are exhibiting a friendly posture toward Florence
0,145,Morocco,Songhai,Diplomatic Stance,neutral,Our relations with the Songhai these days are neutral
0,145,Korea,Songhai,Diplomatic Stance,neutral,We are displaying a neutral stance toward the Songhai
0,145,Germany,Yerevan,Diplomatic Stance,neutral,A neutral manner with Yerevan is what we avow
0,146,Morocco,Singapore,Diplomatic Stance,friendly,We professed that proceedings between us and Singapore are currently friendly
0,147,Songhai,Germany,Diplomatic Stance,friendly,We are displaying a friendly position toward the Germans
0,147,Inca,Korea,Diplomatic Stance,neutral,The Incas proclaimed that relations between the Incas and the Koreans are currently neutral
0,147,Germany,Inca,Diplomatic Stance,neutral,Our advertised diplomacy vis-à-vis the Incas is likely neutral
0,147,Iroquois,Songhai,Diplomatic Stance,deceptive,We professed that transactions between us and the Songhai are of late deceptive
0,147,Morocco,Kathmandu,Diplomatic Stance,friendly,We professed that affairs between us and Kathmandu are at present friendly
0,148,Korea,Iroquois,Diplomatic Stance,guarded,We are showing a guarded posture toward the Iroquois
0,148,Iroquois,Korea,Diplomatic Stance,neutral,Our relations with the Koreans at present are neutral
0,148,Inca,Kathmandu,Diplomatic Stance,neutral,We are taking a neutral posture toward Kathmandu
0,148,Iroquois,Yerevan,Diplomatic Stance,friendly,Our public policy on the subject of Yerevan feels friendly
0,149,Songhai,Germany,Diplomatic Stance,friendly,The Songhais outward feeling vis-à-vis the Germans is likely friendly
0,149,Morocco,Inca,Diplomatic Stance,neutral,Our announced position concerning the Incas is likely neutral
0,149,Morocco,Korea,Diplomatic Stance,neutral,Our advertised feeling with respect to the Koreans is likely neutral
0,149,Germany,Morocco,Diplomatic Stance,friendly,Our outward stance regarding the Moroccans feels friendly
0,150,Inca,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai of late are friendly
0,150,Inca,Morocco,Diplomatic Stance,neutral,Our relations with the Moroccans at present are neutral
0,150,Morocco,Germany,Diplomatic Stance,friendly,We are showing a friendly attitude toward the Germans
0,150,Germany,Kathmandu,Diplomatic Stance,neutral,Our relations with Kathmandu of late are neutral
0,150,Korea,Bogota,Diplomatic Stance,neutral,We are exhibiting a neutral stance toward Bogota
0,151,Korea,Germany,Diplomatic Stance,friendly,The Koreans reputed position vis-à-vis the Germans is likely friendly
0,151,Inca,Morocco,Diplomatic Stance,neutral,A neutral disposition with the Moroccans is what we profess
0,151,Korea,Kyzyl,Diplomatic Stance,protective,We proclaimed that dealings between us and Kyzyl are these days protective
0,153,Korea,Germany,Diplomatic Stance,friendly,The Koreans relations with the Germans now are friendly
0,153,Germany,Korea,Diplomatic Stance,friendly,We are showing a friendly attitude toward the Koreans
0,153,Iroquois,Songhai,Diplomatic Stance,friendly,A friendly manner with the Songhai is what the Iroquois declare
0,153,Korea,Germany,Diplomatic Stance,friendly,Our outward posture concerning the Germans seems friendly
0,153,Songhai,Mombasa,Diplomatic Stance,friendly,We are exhibiting a friendly posture toward Mombasa
0,153,Korea,Panama City,Diplomatic Stance,protective,We disclosed that matters between us and Panama City are of late protective
0,154,Songhai,Iroquois,Diplomatic Stance,friendly,We are showing a friendly manner toward the Iroquois
0,154,Inca,Korea,Diplomatic Stance,neutral,We proclaimed that proceedings between us and the Koreans are now neutral
0,154,Morocco,Songhai,Diplomatic Stance,neutral,We professed that transactions between us and the Songhai are of late neutral
0,154,Germany,Songhai,Diplomatic Stance,friendly,A friendly disposition with the Songhai is what we declare
0,154,Morocco,Songhai,Diplomatic Stance,neutral,The Moroccans are displaying a neutral stance toward the Songhai
0,154,Korea,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans presently are friendly
0,155,Songhai,Morocco,Diplomatic Stance,friendly,Our public diplomacy vis-à-vis the Moroccans appears friendly
0,155,Germany,Singapore,Diplomatic Stance,neutral,Our relations with Singapore now are neutral
0,155,Korea,Budapest,Diplomatic Stance,protective,We disclosed that proceedings between us and Budapest are these days protective
0,156,Germany,Iroquois,Diplomatic Stance,friendly,The Germans are taking a friendly manner toward the Iroquois
0,156,Songhai,Germany,Diplomatic Stance,friendly,We are displaying a friendly manner toward the Germans
0,156,Morocco,Iroquois,Diplomatic Stance,friendly,We are taking a friendly posture toward the Iroquois
0,156,Germany,Morocco,Diplomatic Stance,friendly,We are exhibiting a friendly disposition toward the Moroccans
0,157,Morocco,Germany,Diplomatic Stance,friendly,We professed that affairs between us and the Germans are presently friendly
0,157,Korea,Iroquois,Diplomatic Stance,neutral,We proclaimed that affairs between us and the Iroquois are presently neutral
0,157,Iroquois,Songhai,Diplomatic Stance,friendly,We professed that proceedings between us and the Songhai are these days friendly
0,157,Songhai,Florence,Diplomatic Stance,neutral,Our public policy in regard to Florence looks neutral
0,157,Morocco,Panama City,Diplomatic Stance,neutral,We professed that matters between us and Panama City are currently neutral
0,157,Germany,Panama City,Diplomatic Stance,neutral,We announced that matters between us and Panama City are presently neutral
0,158,Inca,Songhai,Diplomatic Stance,friendly,Our public position with regard to the Songhai appears friendly
0,158,Morocco,Korea,Diplomatic Stance,friendly,A friendly stance with the Koreans is what we claim
0,158,Iroquois,Morocco,Diplomatic Stance,friendly,A friendly stance with the Moroccans is what we assert
0,158,Inca,Singapore,Diplomatic Stance,neutral,Our relations with Singapore now are neutral
0,159,Morocco,Korea,Diplomatic Stance,friendly,A friendly position with the Koreans is what the Moroccans affirm
0,159,Songhai,Korea,Diplomatic Stance,neutral,A neutral disposition with the Koreans is what we state
0,159,Inca,Germany,Diplomatic Stance,neutral,Our relations with the Germans now are neutral
0,159,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai these days are friendly
0,159,Songhai,Morocco,Diplomatic Stance,friendly,A friendly disposition with the Moroccans is what the Songhai declare
0,159,Iroquois,Germany,Diplomatic Stance,friendly,Our reputed position as regards the Germans feels friendly
0,159,Germany,Ife,Diplomatic Stance,protective,Our advertised position regarding Ife is likely protective
0,160,Iroquois,Songhai,Diplomatic Stance,friendly,The Iroquois disclosed that transactions between the Iroquois and the Songhai are presently friendly
0,160,Songhai,Panama City,Diplomatic Stance,friendly,We are taking a friendly stance toward Panama City
0,160,Morocco,Bogota,Diplomatic Stance,neutral,We announced that relations between us and Bogota are presently neutral
0,160,Germany,Kyzyl,Diplomatic Stance,neutral,Our professed feeling vis-à-vis Kyzyl seems neutral
0,161,Inca,Iroquois,Diplomatic Stance,friendly,We professed that relations between us and the Iroquois are presently friendly
0,161,Morocco,Singapore,Diplomatic Stance,friendly, We are taking a friendly manner toward Singapore
0,161,Germany,Mombasa,Diplomatic Stance,neutral,A neutral position with Mombasa is what we avow
0,162,Inca,Korea,Diplomatic Stance,neutral,Our professed policy regarding the Koreans seems neutral
0,162,Germany,Songhai,Diplomatic Stance,friendly,A friendly stance with the Songhai is what we maintain
0,162,Korea,Germany,Diplomatic Stance,friendly,We are taking a friendly disposition toward the Germans
0,163,Morocco,Songhai,Diplomatic Stance,neutral,We are exhibiting a neutral position toward the Songhai
0,163,Germany,Inca,Diplomatic Stance,neutral,Our relations with the Incas now are neutral
0,163,Germany,Morocco,Diplomatic Stance,friendly,We disclosed that affairs between us and the Moroccans are currently friendly
0,163,Songhai,Budapest,Diplomatic Stance,neutral,Our reputed posture toward Budapest is likely neutral
0,164,Morocco,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what we declare
0,164,Germany,Korea,Diplomatic Stance,friendly,We announced that transactions between us and the Koreans are of late friendly
0,164,Morocco,Budapest,Diplomatic Stance,friendly,A friendly posture with Budapest is what we maintain
0,165,Songhai,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what we avow
0,165,Iroquois,Morocco,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Moroccans
0,165,Germany,Inca,Diplomatic Stance,neutral,The Germans professed that transactions between the Germans and the Incas are currently neutral
0,165,Iroquois,Korea,Diplomatic Stance,neutral,Our reputed stance as regards the Koreans looks neutral
0,165,Inca,Kyzyl,Diplomatic Stance,neutral,We disclosed that transactions between us and Kyzyl are currently neutral
0,165,Morocco,Yerevan,Diplomatic Stance,friendly,Our advertised feeling regarding Yerevan is likely friendly
0,165,Germany,Yerevan,Diplomatic Stance,neutral,We published that matters between us and Yerevan are at present neutral
0,166,Songhai,Korea,Diplomatic Stance,neutral,A neutral position with the Koreans is what we profess
0,166,Inca,Songhai,Diplomatic Stance,friendly,Our announced posture toward the Songhai seems friendly
0,166,Korea,Songhai,Diplomatic Stance,friendly,A friendly stance with the Songhai is what we declare
0,166,Iroquois,Germany,Diplomatic Stance,friendly,The Iroquois professed feeling concerning the Germans is likely friendly
0,166,Korea,Iroquois,Diplomatic Stance,guarded,Our open position concerning the Iroquois seems guarded
0,166,Inca,Yerevan,Diplomatic Stance,neutral,A neutral stance with Yerevan is what we state
0,167,Morocco,Korea,Diplomatic Stance,friendly,Our relations with the Koreans currently are friendly
0,167,Iroquois,Songhai,Diplomatic Stance,friendly,Our professed position toward the Songhai looks friendly
0,167,Korea,Kyzyl,Diplomatic Stance,friendly,Our relations with Kyzyl now are friendly
0,167,Iroquois,Singapore,Diplomatic Stance,neutral,A neutral stance with Singapore is what we claim
0,168,Korea,Bogota,Diplomatic Stance,neutral,A neutral attitude with Bogota is what we profess
0,168,Iroquois,Kyzyl,Diplomatic Stance,friendly,A friendly manner with Kyzyl is what we avow
0,168,Iroquois,Bogota,Diplomatic Stance,friendly,Our professed posture as regards Bogota appears friendly
0,169,Inca,Germany,Diplomatic Stance,neutral,We are taking a neutral posture toward the Germans
0,169,Inca,Iroquois,Diplomatic Stance,friendly,We are taking a friendly position toward the Iroquois
0,169,Korea,Inca,Diplomatic Stance,friendly,A friendly stance with the Incas is what we avow
0,169,Inca,Singapore,Diplomatic Stance,neutral,We published that relations between us and Singapore are these days neutral
0,169,Korea,Ife,Diplomatic Stance,neutral,We professed that dealings between us and Ife are at present neutral
0,170,Iroquois,Morocco,Diplomatic Stance,friendly,The Iroquois published that relations between the Iroquois and the Moroccans are of late friendly
0,170,Germany,Iroquois,Diplomatic Stance,friendly,Our reputed feeling with respect to the Iroquois appears friendly
0,170,Korea,Florence,Diplomatic Stance,friendly,We are taking a friendly position toward Florence
0,171,Morocco,Germany,Diplomatic Stance,friendly,Our relations with the Germans these days are friendly
0,171,Iroquois,Morocco,Diplomatic Stance,friendly,The Iroquois are exhibiting a friendly stance toward the Moroccans
0,171,Korea,Germany,Diplomatic Stance,friendly,Our relations with the Germans currently are friendly
0,171,Songhai,Singapore,Diplomatic Stance,neutral,We proclaimed that affairs between us and Singapore are at present neutral
0,172,Morocco,Iroquois,Diplomatic Stance,friendly,A friendly position with the Iroquois is what we avow
0,172,Iroquois,Inca,Diplomatic Stance,friendly,Our relations with the Incas now are friendly
0,172,Iroquois,Morocco,Diplomatic Stance,friendly,We are showing a friendly manner toward the Moroccans
0,172,Morocco,Panama City,Diplomatic Stance,neutral,Our reputed position vis-à-vis Panama City seems neutral
0,172,Morocco,Bogota,Diplomatic Stance,neutral,Our relations with Bogota now are neutral
0,173,Songhai,Korea,Diplomatic Stance,neutral,We published that dealings between us and the Koreans are these days neutral
0,173,Inca,Morocco,Diplomatic Stance,friendly,We published that transactions between us and the Moroccans are these days friendly
0,173,Morocco,Songhai,Diplomatic Stance,neutral,The Moroccans are exhibiting a neutral stance toward the Songhai
0,173,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai currently are friendly
0,173,Iroquois,Korea,Diplomatic Stance,neutral,We are displaying a neutral manner toward the Koreans
0,174,Songhai,Inca,Diplomatic Stance,friendly,Our relations with the Incas these days are friendly
0,174,Songhai,Germany,Diplomatic Stance,friendly,A friendly disposition with the Germans is what we claim
0,174,Inca,Songhai,Diplomatic Stance,friendly,The Incas relations with the Songhai these days are friendly
0,174,Korea,Iroquois,Diplomatic Stance,guarded,We professed that transactions between us and the Iroquois are of late guarded
0,174,Germany,Panama City,Diplomatic Stance,neutral,A neutral stance with Panama City is what we affirm
0,175,Songhai,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois these days are friendly
0,175,Germany,Korea,Diplomatic Stance,friendly,Our reputed policy concerning the Koreans seems friendly
0,175,Iroquois,Germany,Diplomatic Stance,friendly,We published that matters between us and the Germans are at present friendly
0,176,Morocco,Korea,Diplomatic Stance,friendly,Our relations with the Koreans currently are friendly
0,176,Songhai,Iroquois,Diplomatic Stance,friendly,The Songhais public policy with regard to the Iroquois feels friendly
0,176,Korea,Iroquois,Diplomatic Stance,guarded,A guarded position with the Iroquois is what we assert
0,177,Iroquois,Songhai,Diplomatic Stance,friendly,We proclaimed that proceedings between us and the Songhai are presently friendly
0,177,Songhai,Florence,Diplomatic Stance,neutral,We proclaimed that proceedings between us and Florence are at present neutral
0,178,Inca,Korea,Diplomatic Stance,friendly,A friendly posture with the Koreans is what we profess
0,178,Iroquois,Korea,Diplomatic Stance,neutral,The Iroquois relations with the Koreans of late are neutral
0,178,Morocco,Kyzyl,Diplomatic Stance,neutral,We published that relations between us and Kyzyl are of late neutral
0,179,Germany,Inca,Diplomatic Stance,neutral,Our relations with the Incas at present are neutral
0,179,Iroquois,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans presently are friendly
0,180,Korea,Songhai,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Songhai
0,180,Korea,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what we maintain
0,180,Germany,Bogota,Diplomatic Stance,neutral,Our professed posture as regards Bogota feels neutral
0,181,Morocco,Songhai,Diplomatic Stance,friendly,Our announced stance on the subject of the Songhai is likely friendly
0,182,Iroquois,Korea,Diplomatic Stance,neutral,Our announced position toward the Koreans feels neutral
0,182,Iroquois,Bogota,Diplomatic Stance,neutral,We announced that transactions between us and Bogota are presently neutral
0,183,Inca,Morocco,Diplomatic Stance,friendly,A friendly posture with the Moroccans is what the Incas state
0,183,Iroquois,Germany,Diplomatic Stance,friendly,We announced that matters between us and the Germans are of late friendly
0,184,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans currently are friendly
0,184,Morocco,Mombasa,Diplomatic Stance,friendly,A friendly manner with Mombasa is what we affirm
0,185,Korea,Iroquois,Diplomatic Stance,deceptive,A deceptive posture with the Iroquois is what we affirm
0,185,Germany,Florence,Diplomatic Stance,neutral,We are taking a neutral attitude toward Florence
0,185,Korea,Kathmandu,Diplomatic Stance,friendly,A friendly attitude with Kathmandu is what we profess
0,186,Germany,Songhai,Diplomatic Stance,friendly,We are taking a friendly disposition toward the Songhai
0,186,Iroquois,Morocco,Diplomatic Stance,friendly,We are displaying a friendly manner toward the Moroccans
0,187,Songhai,Korea,Diplomatic Stance,neutral,A neutral stance with the Koreans is what we maintain
0,187,Morocco,Iroquois,Diplomatic Stance,deceptive,A deceptive position with the Iroquois is what the Moroccans declare
0,187,Germany,Inca,Diplomatic Stance,neutral,We disclosed that dealings between us and the Incas are these days neutral
0,187,Korea,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai at present are friendly
0,187,Germany,Iroquois,Diplomatic Stance,friendly,A friendly attitude with the Iroquois is what the Germans maintain
0,187,Iroquois,Songhai,Diplomatic Stance,friendly,Our advertised policy on the subject of the Songhai looks friendly
0,187,Songhai,Florence,Diplomatic Stance,neutral,Our announced posture with regard to Florence feels neutral
0,187,Inca,Bogota,Diplomatic Stance,neutral,A neutral manner with Bogota is what we affirm
0,188,Morocco,Iroquois,Diplomatic Stance,deceptive,A deceptive stance with the Iroquois is what we claim
0,189,Morocco,Iroquois,Diplomatic Stance,deceptive,The Moroccans popular feeling regarding the Iroquois is likely deceptive
0,189,Korea,Iroquois,Diplomatic Stance,deceptive,The Koreans announced that relations between the Koreans and the Iroquois are these days deceptive
0,189,Korea,Inca,Diplomatic Stance,friendly,We are showing a friendly stance toward the Incas
0,189,Iroquois,Morocco,Diplomatic Stance,friendly,The Iroquois announced stance vis-à-vis the Moroccans seems friendly
0,189,Songhai,Korea,Diplomatic Stance,neutral,A neutral stance with the Koreans is what we assert
0,189,Korea,Songhai,Diplomatic Stance,friendly,A friendly position with the Songhai is what we maintain
0,189,Iroquois,Songhai,Diplomatic Stance,friendly,We professed that dealings between us and the Songhai are these days friendly
0,189,Songhai,Kyzyl,Diplomatic Stance,neutral,Our popular diplomacy regarding Kyzyl is likely neutral
0,189,Korea,Panama City,Diplomatic Stance,friendly,Our relations with Panama City presently are friendly
0,189,Iroquois,Ife,Diplomatic Stance,friendly,Our public diplomacy as regards Ife feels friendly
0,190,Inca,Songhai,Diplomatic Stance,friendly,We professed that transactions between us and the Songhai are now friendly
0,190,Iroquois,Korea,Diplomatic Stance,neutral,Our outward position vis-à-vis the Koreans looks neutral
0,190,Songhai,Iroquois,Diplomatic Stance,friendly,We are showing a friendly posture toward the Iroquois
0,190,Inca,Kathmandu,Diplomatic Stance,neutral,We are displaying a neutral disposition toward Kathmandu
0,191,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans of late are friendly
0,191,Morocco,Singapore,Diplomatic Stance,protective,We proclaimed that transactions between us and Singapore are of late protective
0,191,Morocco,Kathmandu,Diplomatic Stance,friendly,Our relations with Kathmandu presently are friendly
0,192,Morocco,Germany,Diplomatic Stance,friendly,We are showing a friendly position toward the Germans
0,192,Korea,Germany,Diplomatic Stance,friendly,The Koreans relations with the Germans at present are friendly
0,192,Germany,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois at present are friendly
0,193,Inca,Iroquois,Diplomatic Stance,friendly,We are exhibiting a friendly stance toward the Iroquois
0,193,Morocco,Inca,Diplomatic Stance,friendly,Our reputed diplomacy on the subject of the Incas looks friendly
0,193,Iroquois,Morocco,Diplomatic Stance,friendly,We published that relations between us and the Moroccans are these days friendly
0,193,Germany,Ife,Diplomatic Stance,protective,Our public policy concerning Ife feels protective
0,193,Iroquois,Mombasa,Diplomatic Stance,neutral,A neutral attitude with Mombasa is what we profess
0,194,Inca,Korea,Diplomatic Stance,neutral,We are showing a neutral manner toward the Koreans
0,194,Germany,Songhai,Diplomatic Stance,friendly,We are taking a friendly posture toward the Songhai
0,194,Korea,Iroquois,Diplomatic Stance,deceptive,We are exhibiting a deceptive manner toward the Iroquois
0,194,Iroquois,Inca,Diplomatic Stance,friendly,We are showing a friendly posture toward the Incas
0,194,Morocco,Korea,Diplomatic Stance,friendly,We professed that proceedings between us and the Koreans are of late friendly
0,194,Songhai,Panama City,Diplomatic Stance,protective,We proclaimed that relations between us and Panama City are now protective
0,195,Songhai,Morocco,Diplomatic Stance,friendly,We announced that relations between us and the Moroccans are these days friendly
0,195,Morocco,Inca,Diplomatic Stance,friendly,A friendly disposition with the Incas is what the Moroccans state
0,195,Songhai,Korea,Diplomatic Stance,friendly,We are showing a friendly disposition toward the Koreans
0,195,Morocco,Korea,Diplomatic Stance,friendly,Our relations with the Koreans presently are friendly
0,196,Iroquois,Bogota,Diplomatic Stance,neutral,We disclosed that transactions between us and Bogota are now neutral
0,197,Songhai,Iroquois,Diplomatic Stance,friendly,Our relations with the Iroquois at present are friendly
0,197,Germany,Korea,Diplomatic Stance,friendly,Our public policy regarding the Koreans appears friendly
0,197,Songhai,Ife,Diplomatic Stance,neutral,We disclosed that matters between us and Ife are at present neutral
0,197,Inca,Ife,Diplomatic Stance,neutral,We proclaimed that proceedings between us and Ife are now neutral
0,197,Germany,Budapest,Diplomatic Stance,neutral,A neutral disposition with Budapest is what we maintain
0,198,Korea,Germany,Diplomatic Stance,friendly,We proclaimed that dealings between us and the Germans are presently friendly
0,198,Iroquois,Songhai,Diplomatic Stance,friendly,Our open posture on the subject of the Songhai feels friendly
0,198,Morocco,Kyzyl,Diplomatic Stance,neutral,Our relations with Kyzyl now are neutral
0,198,Germany,Kyzyl,Diplomatic Stance,neutral,We announced that transactions between us and Kyzyl are these days neutral
0,199,Inca,Germany,Diplomatic Stance,friendly,A friendly attitude with the Germans is what we profess
0,199,Morocco,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai presently are friendly
0,199,Korea,Inca,Diplomatic Stance,friendly,Our relations with the Incas of late are friendly
0,199,Songhai,Korea,Diplomatic Stance,friendly,The Songhai are exhibiting a friendly manner toward the Koreans
0,199,Morocco,Ife,Diplomatic Stance,friendly,Our relations with Ife at present are friendly
0,200,Germany,Mombasa,Diplomatic Stance,neutral,Our relations with Mombasa at present are neutral
0,200,Korea,Budapest,Diplomatic Stance,friendly,A friendly manner with Budapest is what we affirm
0,200,Iroquois,Panama City,Diplomatic Stance,friendly,We are taking a friendly manner toward Panama City
0,201,Songhai,Inca,Diplomatic Stance,friendly,We are taking a friendly manner toward the Incas
0,201,Inca,Iroquois,Diplomatic Stance,friendly,We are taking a friendly manner toward the Iroquois
0,202,Inca,Korea,Diplomatic Stance,neutral,We are showing a neutral disposition toward the Koreans
0,202,Korea,Songhai,Diplomatic Stance,friendly,The Koreans are displaying a friendly posture toward the Songhai
0,202,Korea,Songhai,Diplomatic Stance,friendly,Our advertised feeling vis-à-vis the Songhai appears friendly
0,202,Morocco,Budapest,Diplomatic Stance,neutral,Our relations with Budapest these days are neutral
0,203,Germany,Iroquois,Diplomatic Stance,friendly,A friendly position with the Iroquois is what we assert
0,204,Morocco,Inca,Diplomatic Stance,friendly,Our announced policy on the subject of the Incas is likely friendly
0,204,Iroquois,Germany,Diplomatic Stance,friendly,The Iroquois relations with the Germans presently are friendly
0,204,Morocco,Korea,Diplomatic Stance,friendly,A friendly attitude with the Koreans is what we state
0,204,Germany,Korea,Diplomatic Stance,friendly,The Germans public position in regard to the Koreans feels friendly
0,204,Songhai,Singapore,Diplomatic Stance,neutral,Our relations with Singapore of late are neutral
0,205,Korea,Songhai,Diplomatic Stance,friendly,The Koreans relations with the Songhai now are friendly
0,205,Iroquois,Inca,Diplomatic Stance,friendly,Our relations with the Incas at present are friendly
0,205,Korea,Inca,Diplomatic Stance,friendly,A friendly posture with the Incas is what we avow
0,205,Morocco,Yerevan,Diplomatic Stance,friendly,A friendly manner with Yerevan is what we assert
0,206,Inca,Songhai,Diplomatic Stance,friendly,We are showing a friendly position toward the Songhai
0,206,Germany,Songhai,Diplomatic Stance,friendly,A friendly disposition with the Songhai is what the Germans affirm
0,206,Iroquois,Korea,Diplomatic Stance,friendly,Our professed policy as regards the Koreans seems friendly
0,206,Inca,Korea,Diplomatic Stance,neutral,We professed that proceedings between us and the Koreans are at present neutral
0,207,Korea,Germany,Diplomatic Stance,friendly,A friendly attitude with the Germans is what we affirm
0,207,Iroquois,Morocco,Diplomatic Stance,friendly,Our popular posture with regard to the Moroccans feels friendly
0,207,Germany,Kathmandu,Diplomatic Stance,neutral,Our open posture as regards Kathmandu appears neutral
0,207,Korea,Ife,Diplomatic Stance,neutral,A neutral disposition with Ife is what we state
