,Turn,Civ1,Civ2,Relation,Value,Cable
0,123,Songhai,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans open stance may be we imagine the Moroccans as a neutral nation
0,123,Germany,Inca,Diplomatic Opinion,neutral,A neutral country is how our sources described their dealings with the Incas
0,123,Iroquois,Morocco,Diplomatic Opinion,neutral, Whatever the Moroccans advertised manner may be we see the Moroccans as a neutral country
0,124,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans open posture may be we imagine the Koreans as a neutral civilization
0,124,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois advertised posture may be we see the Iroquois as a neutral nation
0,124,Korea,Songhai,Diplomatic Opinion,neutral,We are periodically reminded by the Songhais behavior why we call the Songhai a neutral party
0,125,Korea,Iroquois,Diplomatic Opinion,neutral,A neutral nation is how our spies characterized their relations with the Iroquois
0,126,Inca,Songhai,Diplomatic Opinion,neutral,A neutral country is how our intelligence officers described their association with the Songhai
0,126,Morocco,Inca,Diplomatic Opinion,neutral,Our representatives currently esteem the Incas as a neutral country
0,126,Korea,Germany,Diplomatic Opinion,neutral,Our representatives at present look at the Germans as a neutral country
0,127,Inca,Morocco,Diplomatic Opinion,neutral,Insofar as we can assume the Moroccans estimate we are a neutral civilization
0,127,Germany,Morocco,Diplomatic Opinion,favorable,The Germans ministers at present imagine the Moroccans as a favorable civilization
0,127,Morocco,Songhai,Diplomatic Opinion,neutral,A neutral civilization is how our diplomatic cables described their relations with the Songhai
0,127,Iroquois,Germany,Diplomatic Opinion,neutral,We are periodically reminded by the Germans behavior why we call the Germans a neutral civilization
0,128,Iroquois,Inca,Diplomatic Opinion,neutral,We regard the Incas to be a neutral party
0,129,Iroquois,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans popular posture may be the Iroquois regard the Moroccans as a neutral party
0,129,Inca,Germany,Diplomatic Opinion,neutral,Our politicians currently regard the Germans as a neutral civilization
0,129,Inca,Iroquois,Diplomatic Opinion,neutral,A neutral country is how our diplomatic cables portrayed their dealings with the Iroquois
0,129,Morocco,Germany,Diplomatic Opinion,favorable,Insofar as we can decipher the Germans imagines we are a favorable country
0,129,Korea,Inca,Diplomatic Opinion,neutral,Whatever the Incas reputed posture may be we perceive the Incas as a neutral party
0,129,Morocco,Inca,Diplomatic Opinion,neutral,We see the Incas to be a neutral nation
0,130,Morocco,Iroquois,Diplomatic Opinion,neutral,Inasmuch as we can infer the Moroccans suspects we are a neutral country
0,131,Songhai,Morocco,Diplomatic Opinion,neutral,We are continually reminded by the Moroccans behavior why we call the Moroccans a neutral civilization
0,131,Inca,Iroquois,Diplomatic Opinion,neutral,A neutral nation is how the Incas diplomatic cables portrayed their dealings with the Iroquois
0,131,Morocco,Korea,Diplomatic Opinion,neutral,A neutral nation is how our sources characterized their association with the Koreans
0,131,Germany,Inca,Diplomatic Opinion,neutral,We are regularly reminded by the Incas behavior why we call the Incas a neutral country
0,132,Morocco,Iroquois,Diplomatic Opinion,neutral,We are often reminded by the Iroquois behavior why we call the Iroquois a neutral party
0,132,Inca,Iroquois,Diplomatic Opinion,neutral,The Incas are continually reminded by the Iroquois behavior why the Incas call the Iroquois a neutral country
0,133,Inca,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois popular manner may be the Incas look at the Iroquois as a neutral nation
0,133,Songhai,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois professed posture may be we consider the Iroquois as a neutral party
0,134,Inca,Songhai,Diplomatic Opinion,favorable,Whatever the Songhais reputed position may be we consider the Songhai as a favorable party
0,134,Korea,Germany,Diplomatic Opinion,neutral,Insofar as the Koreans can assume the Germans believes the Koreans are a neutral nation
0,135,Morocco,Inca,Diplomatic Opinion,neutral,The Moroccans diplomats presently imagine the Incas as a neutral country
0,136,Morocco,Songhai,Diplomatic Opinion,neutral,We are periodically reminded by the Songhais behavior why we call the Songhai a neutral nation
0,136,Iroquois,Korea,Diplomatic Opinion,competitor,Whatever the Koreans open manner may be we consider the Koreans as a competitor
0,137,Inca,Iroquois,Diplomatic Opinion,neutral,We are often reminded by the Iroquois behavior why we call the Iroquois a neutral nation
0,138,Inca,Songhai,Diplomatic Opinion,favorable,Inasmuch as we can decipher the Incas imagines we are a favorable party
0,138,Inca,Iroquois,Diplomatic Opinion,neutral,The Incas are often reminded by the Iroquois behavior why the Incas call the Iroquois a neutral party
0,138,Inca,Korea,Diplomatic Opinion,neutral,Whatever the Koreans public attitude may be we esteem the Koreans as a neutral party
0,138,Korea,Songhai,Diplomatic Opinion,neutral,We are often reminded by the Songhais behavior why we call the Songhai a neutral party
0,139,Songhai,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans professed disposition may be we acknowledge the Moroccans as a neutral party
0,139,Inca,Morocco,Diplomatic Opinion,competitor,We perceive the Moroccans to be a competitor
0,139,Korea,Iroquois,Diplomatic Opinion,competitor,We are regularly reminded by the Iroquois behavior why we call the Iroquois a competitor
0,139,Inca,Iroquois,Diplomatic Opinion,neutral,Inasmuch as we can assume the Incas thinks we are a neutral party
0,140,Morocco,Korea,Diplomatic Opinion,neutral,We are periodically reminded by the Koreans behavior why we call the Koreans a neutral civilization
0,140,Morocco,Iroquois,Diplomatic Opinion,neutral,Insofar as we can tell the Iroquois feels we are a neutral civilization
0,140,Iroquois,Korea,Diplomatic Opinion,competitor,A competitor is how our intelligence officers labeled their dealings with the Koreans
0,142,Germany,Korea,Diplomatic Opinion,neutral, We acknowledge the Koreans to be a neutral civilization
0,143,Morocco,Germany,Diplomatic Opinion,favorable,A favorable country is how our sources labeled their association with the Germans
0,143,Iroquois,Germany,Diplomatic Opinion,neutral,Insofar as we can infer the Germans feels we are a neutral civilization
0,144,Iroquois,Morocco,Diplomatic Opinion,neutral,A neutral country is how our sources described their rapport with the Moroccans
0,145,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans open disposition may be we imagine the Koreans as a neutral civilization
0,145,Inca,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois reputed position may be we esteem the Iroquois as a neutral country
0,145,Iroquois,Korea,Diplomatic Opinion,competitor,Insofar as the Iroquois can discern the Koreans suspects the Iroquois are a competitor
0,145,Morocco,Songhai,Diplomatic Opinion,neutral,We look at the Songhai to be a neutral nation
0,145,Korea,Songhai,Diplomatic Opinion,neutral,A neutral country is how our intelligence officers represented their relations with the Songhai
0,147,Songhai,Inca,Diplomatic Opinion,favorable,A favorable party is how our sources portrayed their dealings with the Incas
0,147,Iroquois,Morocco,Diplomatic Opinion,neutral,Insofar as the Iroquois can tell the Moroccans thinks the Iroquois are a neutral nation
0,147,Germany,Inca,Diplomatic Opinion,neutral,The Germans politicians now see the Incas as a neutral country
0,147,Songhai,Iroquois,Diplomatic Opinion,competitor,Our ministers these days acknowledge the Iroquois as a competitor
0,147,Germany,Inca,Diplomatic Opinion,neutral,A neutral country is how our agents portrayed their association with the Incas
0,147,Iroquois,Songhai,Diplomatic Opinion,competitor,Insofar as we can discern the Songhai thinks we are a competitor
0,148,Morocco,Iroquois,Diplomatic Opinion,neutral,We are periodically reminded by the Iroquois behavior why we call the Iroquois a neutral party
0,148,Korea,Songhai,Diplomatic Opinion,neutral,Insofar as the Koreans can decipher the Songhai believes the Koreans are a neutral nation
0,148,Morocco,Germany,Diplomatic Opinion,favorable,Whatever the Germans advertised position may be the Moroccans look at the Germans as a favorable nation
0,149,Morocco,Korea,Diplomatic Opinion,neutral,Whatever the Koreans outward attitude may be we esteem the Koreans as a neutral party
0,149,Inca,Korea,Diplomatic Opinion,neutral,Inasmuch as we can decipher the Incas believes we are a neutral country
0,150,Inca,Songhai,Diplomatic Opinion,favorable,Whatever the Songhais professed disposition may be we regard the Songhai as a favorable civilization
0,150,Morocco,Germany,Diplomatic Opinion,favorable,Whatever the Germans popular manner may be we esteem the Germans as a favorable party
0,150,Songhai,Inca,Diplomatic Opinion,favorable,The Songhai are periodically reminded by the Incas behavior why the Songhai call the Incas a favorable country
0,150,Inca,Iroquois,Diplomatic Opinion,neutral,Inasmuch as we can surmise the Incas believes we are a neutral civilization
0,151,Iroquois,Germany,Diplomatic Opinion,neutral,A neutral party is how our agents described their relations with the Germans
0,152,Songhai,Korea,Diplomatic Opinion,neutral,We are continually reminded by the Koreans behavior why we call the Koreans a neutral nation
0,152,Inca,Iroquois,Diplomatic Opinion,neutral,The Incas regard the Iroquois to be a neutral country
0,153,Iroquois,Inca,Diplomatic Opinion,neutral,Inasmuch as we can guess the Iroquois believes we are a neutral country
0,153,Germany,Korea,Diplomatic Opinion,favorable,We imagine the Koreans to be a favorable nation
0,154,Inca,Korea,Diplomatic Opinion,neutral,Whatever the Koreans popular disposition may be we perceive the Koreans as a neutral country
0,154,Korea,Morocco,Diplomatic Opinion,neutral,Seeing as the Moroccans can tell the Koreans feels the Moroccans are a neutral nation
0,154,Morocco,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais professed position may be we regard the Songhai as a neutral party
0,155,Germany,Inca,Diplomatic Opinion,neutral,Whatever the Incas professed stance may be we acknowledge the Incas as a neutral nation
0,156,Songhai,Inca,Diplomatic Opinion,favorable,Whatever the Incas open posture may be we regard the Incas as a favorable civilization
0,156,Songhai,Germany,Diplomatic Opinion,neutral,Our foreign officers presently see the Germans as a neutral party
0,156,Korea,Inca,Diplomatic Opinion,neutral,The Koreans are periodically reminded by the Incas behavior why the Koreans call the Incas a neutral country
0,156,Korea,Morocco,Diplomatic Opinion,favorable,The Koreans see the Moroccans to be a favorable civilization
0,156,Iroquois,Korea,Diplomatic Opinion,competitor,We see the Koreans to be a competitor
0,157,Korea,Iroquois,Diplomatic Opinion,neutral,We are often reminded by the Iroquois behavior why we call the Iroquois a neutral nation
0,157,Songhai,Iroquois,Diplomatic Opinion,neutral,Seeing as we can tell the Songhai estimates we are a neutral country
0,158,Morocco,Korea,Diplomatic Opinion,neutral,Our envoys now consider the Koreans as a neutral nation
0,158,Iroquois,Korea,Diplomatic Opinion,competitor,Insofar as we can assume the Koreans feels we are a competitor
0,159,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans advertised manner may be we look at the Koreans as a neutral civilization
0,159,Iroquois,Morocco,Diplomatic Opinion,neutral,The Iroquois are regularly reminded by the Moroccans behavior why the Iroquois call the Moroccans a neutral civilization
0,159,Germany,Iroquois,Diplomatic Opinion,neutral,We are periodically reminded by the Iroquois behavior why we call the Iroquois a neutral country
0,159,Korea,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais announced disposition may be we acknowledge the Songhai as a neutral civilization
0,159,Iroquois,Germany,Diplomatic Opinion,neutral,Our agents presently perceive the Germans as a neutral civilization
0,160,Morocco,Inca,Diplomatic Opinion,neutral,We esteem the Incas to be a neutral country
0,161,Songhai,Iroquois,Diplomatic Opinion,neutral,We acknowledge the Iroquois to be a neutral party
0,161,Inca,Iroquois,Diplomatic Opinion,neutral,We are often reminded by the Iroquois behavior why we call the Iroquois a neutral civilization
0,161,Inca,Morocco,Diplomatic Opinion,neutral,Seeing as the Moroccans can surmise the Incas imagines the Moroccans are a neutral civilization
0,161,Inca,Iroquois,Diplomatic Opinion,neutral,Seeing as we can decipher the Incas estimate we are a neutral civilization
0,162,Inca,Korea,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers represented their relations with the Koreans
0,162,Korea,Germany,Diplomatic Opinion,favorable,Whatever the Germans open stance may be we consider the Germans as a favorable party
0,163,Iroquois,Germany,Diplomatic Opinion,neutral, The Iroquois representatives of late acknowledge the Germans as a neutral nation
0,163,Morocco,Songhai,Diplomatic Opinion,neutral,Our ministers at present look at the Songhai as a neutral party
0,163,Germany,Morocco,Diplomatic Opinion,favorable,A favorable civilization is how our intelligence officers defined their dealings with the Moroccans
0,164,Germany,Morocco,Diplomatic Opinion,favorable,Seeing as we can tell the Germans believes we are a favorable country
0,164,Songhai,Inca,Diplomatic Opinion,favorable,The Songhai perceive the Incas to be a favorable country
0,164,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois popular manner may be we look at the Iroquois as a neutral nation
0,165,Inca,Songhai,Diplomatic Opinion,favorable,Inasmuch as we can assume the Incas believes we are a favorable nation
0,165,Songhai,Germany,Diplomatic Opinion,neutral,We are periodically reminded by the Germans behavior why we call the Germans a neutral civilization
0,165,Morocco,Iroquois,Diplomatic Opinion,neutral,Inasmuch as we can guess the Moroccans feels we are a neutral nation
0,166,Songhai,Korea,Diplomatic Opinion,neutral,A neutral nation is how our sources described their relationship with the Koreans
0,166,Germany,Iroquois,Diplomatic Opinion,neutral,A neutral party is how the Germans diplomatic cables labeled their dealings with the Iroquois
0,167,Iroquois,Germany,Diplomatic Opinion,neutral,Inasmuch as the Germans can decipher the Iroquois believes the Germans are a neutral party
0,167,Iroquois,Songhai,Diplomatic Opinion,favorable, We are often reminded by the Songhais behavior why we call the Songhai a favorable party
0,168,Morocco,Germany,Diplomatic Opinion,neutral,A neutral party is how the Moroccans sources labeled their association with the Germans
0,169,Inca,Germany,Diplomatic Opinion,neutral,We look at the Germans to be a neutral party
0,169,Korea,Germany,Diplomatic Opinion,favorable,Whatever the Germans open disposition may be the Koreans imagine the Germans as a favorable civilization
0,170,Germany,Songhai,Diplomatic Opinion,neutral,We acknowledge the Songhai to be a neutral nation
0,170,Germany,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans popular stance may be we consider the Moroccans as a neutral party
0,171,Songhai,Morocco,Diplomatic Opinion,competitor,We are periodically reminded by the Moroccans behavior why we call the Moroccans a competitor
0,172,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois public disposition may be we imagine the Iroquois as a neutral civilization
0,172,Germany,Inca,Diplomatic Opinion,neutral,A neutral nation is how the Germans agents represented their rapport with the Incas
0,172,Morocco,Iroquois,Diplomatic Opinion,neutral,Seeing as we can assume the Moroccans believes we are a neutral party
0,173,Songhai,Korea,Diplomatic Opinion,neutral,We acknowledge the Koreans to be a neutral country
0,173,Inca,Morocco,Diplomatic Opinion,neutral,We are often reminded by the Moroccans behavior why we call the Moroccans a neutral party
0,173,Morocco,Korea,Diplomatic Opinion,neutral,A neutral country is how the Moroccans spies labeled their relations with the Koreans
0,173,Iroquois,Korea,Diplomatic Opinion,competitor,We look at the Koreans to be a competitor
0,174,Inca,Songhai,Diplomatic Opinion,favorable,We imagine the Songhai to be a favorable party
0,174,Germany,Morocco,Diplomatic Opinion,neutral,The Germans ministers of late imagine the Moroccans as a neutral country
0,175,Inca,Morocco,Diplomatic Opinion,neutral,A neutral country is how the Incas agents portrayed their association with the Moroccans
0,175,Iroquois,Germany,Diplomatic Opinion,neutral,Whatever the Germans popular manner may be we esteem the Germans as a neutral civilization
0,176,Korea,Morocco,Diplomatic Opinion,neutral,We acknowledge the Moroccans to be a neutral party
0,177,Songhai,Korea,Diplomatic Opinion,neutral,The Songhais foreign officers now look at the Koreans as a neutral country
0,177,Inca,Iroquois,Diplomatic Opinion,neutral,Our diplomats at present regard the Iroquois as a neutral country
0,177,Germany,Morocco,Diplomatic Opinion,neutral,Insofar as we can tell the Moroccans suspects we are a neutral party
0,177,Korea,Inca,Diplomatic Opinion,neutral,The Koreans foreign officers these days acknowledge the Incas as a neutral nation
0,178,Inca,Korea,Diplomatic Opinion,competitor,We are periodically reminded by the Koreans behavior why we call the Koreans a competitor
0,178,Germany,Songhai,Diplomatic Opinion,neutral,Whatever the Songhais public manner may be we look at the Songhai as a neutral country
0,179,Inca,Germany,Diplomatic Opinion,neutral,We esteem the Germans to be a neutral nation
0,179,Songhai,Germany,Diplomatic Opinion,neutral,The Songhai are continually reminded by the Germans behavior why the Songhai call the Germans a neutral country
0,179,Germany,Inca,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers described their dealings with the Incas
0,179,Iroquois,Inca,Diplomatic Opinion,neutral,A neutral civilization is how the Iroquois intelligence officers described their dealings with the Incas
0,179,Iroquois,Germany,Diplomatic Opinion,neutral,The Iroquois see the Germans to be a neutral nation
0,179,Iroquois,Morocco,Diplomatic Opinion,neutral,Our diplomats of late esteem the Moroccans as a neutral civilization
0,180,Songhai,Korea,Diplomatic Opinion,neutral,A neutral civilization is how our sources defined their relations with the Koreans
0,180,Inca,Germany,Diplomatic Opinion,neutral,Whatever the Germans public position may be the Incas esteem the Germans as a neutral country
0,180,Morocco,Iroquois,Diplomatic Opinion,neutral,We acknowledge the Iroquois to be a neutral party
0,180,Korea,Songhai,Diplomatic Opinion,neutral,Our ministers these days esteem the Songhai as a neutral country
0,180,Morocco,Germany,Diplomatic Opinion,neutral,Insofar as the Moroccans can discern the Germans feels the Moroccans are a neutral nation
0,181,Morocco,Songhai,Diplomatic Opinion,neutral,A neutral party is how our sources described their association with the Songhai
0,181,Germany,Iroquois,Diplomatic Opinion,neutral,We perceive the Iroquois to be a neutral country
0,181,Korea,Songhai,Diplomatic Opinion,neutral,The Koreans representatives currently look at the Songhai as a neutral nation
0,182,Songhai,Iroquois,Diplomatic Opinion,neutral,Our ministers currently regard the Iroquois as a neutral civilization
0,182,Inca,Songhai,Diplomatic Opinion,favorable,We imagine the Songhai to be a favorable nation
0,182,Morocco,Inca,Diplomatic Opinion,favorable,Our diplomats currently look at the Incas as a favorable civilization
0,183,Germany,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans open manner may be the Germans imagine the Moroccans as a neutral nation
0,183,Songhai,Inca,Diplomatic Opinion,favorable,We see the Incas to be a favorable nation
0,183,Germany,Songhai,Diplomatic Opinion,neutral,Inasmuch as we can decipher the Germans imagines we are a neutral country
0,183,Inca,Iroquois,Diplomatic Opinion,neutral,Seeing as we can decipher the Incas feels we are a neutral nation
0,183,Songhai,Inca,Diplomatic Opinion,favorable,A favorable civilization is how the Songhais intelligence officers represented their relations with the Incas
0,183,Iroquois,Germany,Diplomatic Opinion,neutral,Whatever the Germans professed posture may be we look at the Germans as a neutral civilization
0,184,Germany,Morocco,Diplomatic Opinion,neutral,The Germans look at the Moroccans to be a neutral party
0,184,Inca,Morocco,Diplomatic Opinion,favorable,A favorable nation is how our agents represented their relations with the Moroccans
0,185,Inca,Iroquois,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers characterized their rapport with the Iroquois
0,185,Songhai,Inca,Diplomatic Opinion,favorable,The Songhai are regularly reminded by the Incas behavior why the Songhai call the Incas a favorable party
0,185,Morocco,Korea,Diplomatic Opinion,competitor,Our diplomats currently regard the Koreans as a competitor
0,186,Inca,Korea,Diplomatic Opinion,neutral,We consider the Koreans to be a neutral country
0,186,Germany,Songhai,Diplomatic Opinion,neutral,A neutral civilization is how our diplomatic cables portrayed their relations with the Songhai
0,186,Germany,Korea,Diplomatic Opinion,favorable,Whatever the Koreans popular disposition may be we esteem the Koreans as a favorable party
0,186,Iroquois,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans public position may be we imagine the Moroccans as a neutral civilization
0,187,Korea,Inca,Diplomatic Opinion,neutral,The Koreans envoys at present regard the Incas as a neutral nation
0,187,Songhai,Morocco,Diplomatic Opinion,neutral,We are regularly reminded by the Moroccans behavior why we call the Moroccans a neutral civilization
0,187,Morocco,Inca,Diplomatic Opinion,favorable,The Moroccans are periodically reminded by the Incas behavior why the Moroccans call the Incas a favorable party
0,187,Germany,Inca,Diplomatic Opinion,neutral,Our representatives now look at the Incas as a neutral country
0,187,Korea,Songhai,Diplomatic Opinion,neutral,Insofar as we can discern the Songhai estimates we are a neutral nation
0,187,Iroquois,Songhai,Diplomatic Opinion,favorable,Insofar as we can tell the Songhai estimates we are a favorable nation
0,189,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans popular attitude may be we consider the Koreans as a neutral country
0,189,Songhai,Korea,Diplomatic Opinion,neutral,Seeing as we can tell the Songhai suspects we are a neutral civilization
0,189,Iroquois,Songhai,Diplomatic Opinion,neutral,We see the Songhai to be a neutral nation
0,190,Inca,Songhai,Diplomatic Opinion,neutral,A neutral nation is how our spies represented their dealings with the Songhai
0,190,Morocco,Germany,Diplomatic Opinion,neutral,The Moroccans see the Germans to be a neutral nation
0,190,Songhai,Morocco,Diplomatic Opinion,competitor,Inasmuch as we can assume the Songhai suspects we are a competitor
0,190,Songhai,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois advertised attitude may be we regard the Iroquois as a neutral party
0,191,Germany,Iroquois,Diplomatic Opinion,neutral,Seeing as we can discern the Germans imagines we are a neutral party
0,193,Inca,Iroquois,Diplomatic Opinion,neutral,Our diplomats now see the Iroquois as a neutral civilization
0,193,Morocco,Inca,Diplomatic Opinion,favorable,A favorable country is how our sources labeled their relations with the Incas
0,194,Germany,Iroquois,Diplomatic Opinion,neutral,A neutral party is how the Germans sources defined their relations with the Iroquois
0,194,Germany,Songhai,Diplomatic Opinion,competitor,We are often reminded by the Songhais behavior why we call the Songhai a competitor
0,194,Iroquois,Korea,Diplomatic Opinion,neutral,Seeing as we can discern the Iroquois thinks we are a neutral country
0,194,Korea,Morocco,Diplomatic Opinion,competitor,Seeing as we can guess the Koreans imagines we are a competitor
0,194,Korea,Morocco,Diplomatic Opinion,neutral,We consider the Moroccans to be a neutral nation
0,195,Inca,Korea,Diplomatic Opinion,competitor,Insofar as the Incas can discern the Koreans estimate the Incas are a competitor
0,195,Songhai,Korea,Diplomatic Opinion,neutral,Whatever the Koreans announced attitude may be we imagine the Koreans as a neutral party
0,195,Inca,Morocco,Diplomatic Opinion,neutral,Our representatives at present acknowledge the Moroccans as a neutral party
0,195,Morocco,Korea,Diplomatic Opinion,competitor,Our politicians now look at the Koreans as a competitor
0,195,Korea,Songhai,Diplomatic Opinion,neutral,The Koreans ministers of late look at the Songhai as a neutral party
0,195,Germany,Inca,Diplomatic Opinion,favorable,Whatever the Incas outward attitude may be we regard the Incas as a favorable country
0,195,Korea,Songhai,Diplomatic Opinion,neutral,Our envoys at present acknowledge the Songhai as a neutral nation
0,196,Iroquois,Morocco,Diplomatic Opinion,competitor,Inasmuch as we can surmise the Iroquois estimate we are a competitor
0,196,Songhai,Germany,Diplomatic Opinion,neutral,A neutral party is how the Songhais intelligence officers defined their association with the Germans
0,198,Morocco,Germany,Diplomatic Opinion,neutral,Seeing as we can guess the Moroccans suspects we are a neutral country
0,198,Iroquois,Songhai,Diplomatic Opinion,competitor,We are often reminded by the Songhais behavior why we call the Songhai a competitor
0,199,Inca,Germany,Diplomatic Opinion,favorable,We are regularly reminded by the Germans behavior why we call the Germans a favorable country
0,199,Morocco,Songhai,Diplomatic Opinion,neutral,We are often reminded by the Songhais behavior why we call the Songhai a neutral country
0,199,Morocco,Germany,Diplomatic Opinion,favorable,Insofar as we can discern the Germans imagines we are a favorable nation
0,199,Korea,Inca,Diplomatic Opinion,neutral,We are regularly reminded by the Incas behavior why we call the Incas a neutral nation
0,199,Korea,Morocco,Diplomatic Opinion,neutral,A neutral party is how our agents described their rapport with the Moroccans
0,200,Iroquois,Morocco,Diplomatic Opinion,neutral,We are regularly reminded by the Moroccans behavior why we call the Moroccans a neutral civilization
0,201,Songhai,Germany,Diplomatic Opinion,neutral,Whatever the Germans popular stance may be we see the Germans as a neutral party
0,202,Korea,Inca,Diplomatic Opinion,competitor,Seeing as we can guess the Koreans imagines we are a competitor
0,202,Germany,Songhai,Diplomatic Opinion,competitor,A competitor is how our diplomatic cables characterized their relationship with the Songhai
0,203,Songhai,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans popular position may be we regard the Moroccans as a neutral country
0,203,Germany,Inca,Diplomatic Opinion,favorable,Whatever the Incas professed posture may be we regard the Incas as a favorable party
0,203,Germany,Iroquois,Diplomatic Opinion,neutral,We perceive the Iroquois to be a neutral civilization
0,204,Songhai,Iroquois,Diplomatic Opinion,neutral,Our ministers currently esteem the Iroquois as a neutral country
0,204,Morocco,Inca,Diplomatic Opinion,favorable,We perceive the Incas to be a favorable country
0,204,Morocco,Korea,Diplomatic Opinion,competitor,We perceive the Koreans to be a competitor
0,205,Germany,Morocco,Diplomatic Opinion,neutral,Our politicians of late consider the Moroccans as a neutral country
0,205,Iroquois,Inca,Diplomatic Opinion,neutral,Whatever the Incas outward attitude may be we acknowledge the Incas as a neutral civilization
0,205,Inca,Korea,Diplomatic Opinion,competitor,Inasmuch as we can discern the Incas estimate we are a competitor
0,205,Morocco,Songhai,Diplomatic Opinion,neutral,The Moroccans are periodically reminded by the Songhais behavior why the Moroccans call the Songhai a neutral nation
0,206,Inca,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans announced manner may be we regard the Moroccans as a neutral nation
0,206,Songhai,Inca,Diplomatic Opinion,favorable,The Songhais ministers at present imagine the Incas as a favorable nation
0,206,Morocco,Germany,Diplomatic Opinion,favorable,We esteem the Germans to be a favorable party
0,206,Inca,Korea,Diplomatic Opinion,competitor,A competitor is how our agents portrayed their association with the Koreans
0,207,Songhai,Iroquois,Diplomatic Opinion,neutral, The Songhai are often reminded by the Iroquois behavior why the Songhai call the Iroquois a neutral nation
0,207,Korea,Germany,Diplomatic Opinion,favorable,We are often reminded by the Germans behavior why we call the Germans a favorable nation
0,207,Iroquois,Morocco,Diplomatic Opinion,neutral,Whatever the Moroccans reputed position may be we acknowledge the Moroccans as a neutral country
0,207,Korea,Germany,Diplomatic Opinion,favorable,The Koreans agents of late look at the Germans as a favorable party
0,208,Morocco,Songhai,Diplomatic Opinion,neutral,We regard the Songhai to be a neutral party
0,208,Songhai,Korea,Diplomatic Opinion,neutral,Seeing as the Koreans can tell the Songhai imagines the Koreans are a neutral civilization
0,209,Korea,Songhai,Diplomatic Opinion,neutral,Seeing as we can surmise the Koreans estimate we are a neutral country
0,209,Inca,Germany,Diplomatic Opinion,neutral,A neutral civilization is how our intelligence officers characterized their association with the Germans
0,209,Morocco,Iroquois,Diplomatic Opinion,neutral,Whatever the Iroquois public disposition may be the Moroccans imagine the Iroquois as a neutral civilization
0,210,Songhai,Inca,Diplomatic Opinion,favorable,Whatever the Incas public posture may be we acknowledge the Incas as a favorable nation
0,210,Morocco,Korea,Diplomatic Opinion,competitor,Insofar as the Moroccans can discern the Koreans imagines the Moroccans are a competitor
0,210,Songhai,Germany,Diplomatic Opinion,neutral,A neutral party is how our sources represented their relations with the Germans
0,210,Songhai,Germany,Diplomatic Opinion,competitor,Inasmuch as we can surmise the Songhai imagines we are a competitor
0,210,Iroquois,Inca,Diplomatic Opinion,neutral,The Iroquois agents presently perceive the Incas as a neutral nation
0,210,Korea,Inca,Diplomatic Opinion,competitor,Whatever the Incas outward position may be we esteem the Incas as a competitor
0,210,Korea,Morocco,Diplomatic Opinion,neutral,Our politicians of late see the Moroccans as a neutral civilization
0,211,Inca,Korea,Diplomatic Opinion,competitor,The Incas perceive the Koreans to be a competitor
0,211,Inca,Korea,Diplomatic Opinion,competitor,Our ministers of late esteem the Koreans as a competitor
0,212,Morocco,Iroquois,Diplomatic Opinion,neutral,Insofar as we can guess the Iroquois imagines we are a neutral nation
0,212,Germany,Morocco,Diplomatic Opinion,neutral,A neutral nation is how our spies represented their relations with the Moroccans
0,212,Morocco,Iroquois,Diplomatic Opinion,neutral,The Moroccans representatives of late regard the Iroquois as a neutral party
0,212,Iroquois,Korea,Diplomatic Opinion,neutral,Seeing as we can guess the Iroquois imagines we are a neutral country
0,214,Iroquois,Morocco,Diplomatic Opinion,neutral,We are regularly reminded by the Moroccans behavior why we call the Moroccans a neutral nation
0,215,Morocco,Inca,Diplomatic Opinion,favorable,We are regularly reminded by the Incas behavior why we call the Incas a favorable civilization
0,215,Korea,Morocco,Diplomatic Opinion,neutral,We acknowledge the Moroccans to be a neutral civilization
0,216,Songhai,Korea,Diplomatic Opinion,favorable,Whatever the Koreans announced stance may be we see the Koreans as a favorable civilization
