,Turn,Civ1,Civ2,Relation,Value,Cable
0,202,Germany,Iroquois,Danger,minor,The Germans believe that the Iroquois present a minor obstacle to the Germans strategies
0,202,Inca,Korea,Danger,moderate,We infer that the Koreans represent a moderate problem to our ambitions
0,203,Morocco,Songhai,Danger,moderate,The Moroccans feel that the Songhai are a moderate risk to the Moroccans strategies
0,204,Songhai,Iroquois,Danger,severe,The hazard that the Iroquois represent is represented as severe by our spies
0,204,Songhai,Korea,Danger,critical,The Songhai think that the Koreans are a critical hazard to the Songhais activities
0,204,Morocco,Iroquois,Danger,minor,The risk that the Iroquois constitute is defined as minor by our diplomatic cables
0,205,Iroquois,Inca,Danger,moderate,The threat that the Incas present is labeled as moderate by our spies
0,207,Korea,Songhai,Danger,major,The threat that the Songhai show is portrayed as major by the Koreans diplomatic cables
0,208,Germany,Korea,Danger,moderate,We suspect that the Koreans are a moderate threat to our plans
0,208,Iroquois,Songhai,Danger,severe,The problem that the Songhai represent is represented as severe by our agents
0,209,Germany,Iroquois,Danger,minor,The danger that the Iroquois represent is characterized as minor by the Germans diplomatic cables
0,209,Inca,Germany,Danger,major,The threat that the Germans constitute is labeled as major by our agents
0,210,Songhai,Inca,Danger,moderate,The threat that the Incas show is portrayed as moderate by our agents
0,210,Songhai,Germany,Danger,severe,The problem that the Germans constitute is labeled as severe by our spies
0,210,Songhai,Inca,Danger,moderate,The threat that the Incas constitute is represented as moderate by the Songhais diplomatic cables
0,211,Germany,Inca,Danger,major,We feel that the Incas compose a major obstacle to our interests
0,212,Germany,Morocco,Danger,major,We believe that the Moroccans compose a major problem to our interests
0,213,Korea,Inca,Danger,moderate,The Koreans believe that the Incas comprise a moderate danger to the Koreans ambitions
0,214,Iroquois,Morocco,Danger,major,The risk that the Moroccans present is defined as major by our sources
0,215,Morocco,Inca,Danger,minor,The problem that the Incas embody is represented as minor by our intelligence officers
0,215,Songhai,Morocco,Danger,major,The Songhai feel that the Moroccans are a major risk to the Songhais activities
0,215,Korea,Morocco,Danger,severe,We think that the Moroccans comprise a severe threat to our ambitions
0,216,Songhai,Korea,Danger,minor,The danger that the Koreans represent is represented as minor by our sources
0,216,Korea,Germany,Danger,moderate,We feel that the Germans present a moderate obstacle to our activities
0,217,Inca,Morocco,Danger,severe,We infer that the Moroccans are a severe problem to our pursuits
0,217,Inca,Iroquois,Danger,minor,We infer that the Iroquois amount to a minor threat to our strategies
0,217,Morocco,Songhai,Danger,minor,We think that the Songhai have become a minor obstacle to our plans
0,218,Songhai,Iroquois,Danger,severe,We feel that the Iroquois comprise a severe obstacle to our activities
0,218,Iroquois,Songhai,Danger,severe,We believe that the Songhai comprise a severe hazard to our pursuits
0,219,Songhai,Morocco,Danger,major,We imagine that the Moroccans represent a major problem to our plans
0,219,Songhai,Germany,Danger,severe,We imagine that the Germans have become a severe hazard to our strategies
0,219,Korea,Morocco,Danger,severe,The Koreans infer that the Moroccans comprise a severe danger to the Koreans pursuits
0,219,Inca,Korea,Danger,major,We estimate that the Koreans represent a major threat to our ambitions
0,219,Germany,Inca,Danger,major,We believe that the Incas present a major obstacle to our plans
0,219,Germany,Morocco,Danger,severe,The danger that the Moroccans embody is labeled as severe by our diplomatic cables
0,219,Germany,Korea,Danger,moderate,The risk that the Koreans represent is characterized as moderate by our spies
0,220,Morocco,Iroquois,Danger,minor,We suspect that the Iroquois present a minor problem to our interests
0,220,Korea,Inca,Danger,minor,We infer that the Incas constitute a minor obstacle to our plans
0,222,Inca,Songhai,Danger,minor,The danger that the Songhai embody is defined as minor by our intelligence officers
0,222,Songhai,Germany,Danger,severe,The Songhai suspect that the Germans constitute a severe hazard to the Songhais ambitions
0,223,Iroquois,Germany,Danger,minor,We feel that the Germans amount to a minor hazard to our activities
0,225,Germany,Korea,Danger,moderate,The danger that the Koreans show is represented as moderate by the Germans sources
0,225,Germany,Iroquois,Danger,minor,The threat that the Iroquois present is characterized as minor by our sources
0,225,Korea,Germany,Danger,moderate,We infer that the Germans compose a moderate hazard to our plans
0,226,Morocco,Inca,Danger,minor,We imagine that the Incas present a minor threat to our activities
0,226,Germany,Songhai,Danger,severe,The hazard that the Songhai present is represented as severe by our spies
0,227,Germany,Inca,Danger,major,The problem that the Incas represent is characterized as major by the Germans intelligence officers
0,227,Germany,Inca,Danger,major,We believe that the Incas represent a major hazard to our interests
0,227,Korea,Inca,Danger,minor,We infer that the Incas have become a minor problem to our interests
0,229,Inca,Germany,Danger,major,We feel that the Germans amount to a major hazard to our activities
0,231,Korea,Inca,Danger,minor,We infer that the Incas comprise a minor obstacle to our interests
0,232,Songhai,Iroquois,Danger,major,We imagine that the Iroquois constitute a major danger to our pursuits
0,233,Germany,Morocco,Danger,major,We feel that the Moroccans comprise a major danger to our activities
0,234,Korea,Germany,Danger,moderate,The danger that the Germans embody is labeled as moderate by our intelligence officers
0,235,Morocco,Songhai,Danger,major,We feel that the Songhai represent a major problem to our pursuits
0,235,Germany,Inca,Danger,major,The danger that the Incas embody is represented as major by our diplomatic cables
0,235,Iroquois,Morocco,Danger,severe,The danger that the Moroccans represent is labeled as severe by our agents
0,237,Songhai,Inca,Danger,moderate,The problem that the Incas represent is portrayed as moderate by our intelligence officers
0,237,Morocco,Inca,Danger,major,We infer that the Incas have become a major obstacle to our ambitions
0,237,Korea,Songhai,Danger,severe,The problem that the Songhai constitute is described as severe by our diplomatic cables
0,238,Iroquois,Songhai,Danger,critical,The problem that the Songhai show is defined as critical by our agents
0,238,Germany,Songhai,Danger,severe,The Germans think that the Songhai constitute a severe obstacle to the Germans activities
0,238,Iroquois,Inca,Danger,moderate,The threat that the Incas present is portrayed as moderate by our spies
0,238,Iroquois,Korea,Danger,critical,The risk that the Koreans constitute is described as critical by our spies
0,239,Songhai,Iroquois,Danger,major,The risk that the Iroquois constitute is represented as major by our intelligence officers
0,239,Inca,Morocco,Danger,severe,The danger that the Moroccans represent is represented as severe by our intelligence officers
0,239,Korea,Iroquois,Danger,minor,We estimate that the Iroquois amount to a minor hazard to our pursuits
0,239,Iroquois,Germany,Danger,minor,The obstacle that the Germans constitute is described as minor by our spies
0,239,Songhai,Inca,Danger,moderate,The Songhai estimate that the Incas are a moderate problem to the Songhais pursuits
0,241,Morocco,Germany,Danger,minor,The threat that the Germans embody is portrayed as minor by our intelligence officers
0,243,Korea,Germany,Danger,major,We think that the Germans present a major danger to our plans
0,244,Songhai,Korea,Danger,minor,We imagine that the Koreans represent a minor danger to our pursuits
0,244,Morocco,Iroquois,Danger,minor,The danger that the Iroquois show is described as minor by our spies
0,246,Songhai,Iroquois,Danger,major,We feel that the Iroquois present a major threat to our pursuits
0,246,Inca,Songhai,Danger,major,The obstacle that the Songhai present is described as major by our agents
0,246,Iroquois,Korea,Danger,critical,The risk that the Koreans present is labeled as critical by our intelligence officers
0,247,Germany,Iroquois,Danger,minor,The risk that the Iroquois present is described as minor by our intelligence officers
0,248,Morocco,Inca,Danger,minor,The hazard that the Incas embody is described as minor by our sources
0,248,Morocco,Germany,Danger,major,The problem that the Germans show is portrayed as major by our intelligence officers
0,248,Iroquois,Germany,Danger,severe,The threat that the Germans present is characterized as severe by our intelligence officers
0,249,Inca,Germany,Danger,minor,The risk that the Germans present is portrayed as minor by our spies
0,249,Iroquois,Inca,Danger,minor,The obstacle that the Incas show is described as minor by our sources
0,249,Germany,Iroquois,Danger,moderate,The danger that the Iroquois constitute is defined as moderate by our sources
0,250,Germany,Songhai,Danger,severe,The danger that the Songhai represent is represented as severe by the Germans intelligence officers
0,250,Germany,Songhai,Danger,severe,The obstacle that the Songhai show is characterized as severe by our sources
0,250,Iroquois,Songhai,Danger,critical,The Iroquois feel that the Songhai have become a critical obstacle to the Iroquois pursuits
0,251,Songhai,Morocco,Danger,minor,The hazard that the Moroccans embody is described as minor by our spies
0,251,Korea,Songhai,Danger,severe,We believe that the Songhai amount to a severe problem to our activities
0,252,Germany,Korea,Danger,minor,The risk that the Koreans represent is labeled as minor by our spies
0,253,Morocco,Songhai,Danger,major,We infer that the Songhai represent a major obstacle to our interests
0,253,Iroquois,Korea,Danger,critical,The danger that the Koreans represent is portrayed as critical by the Iroquois diplomatic cables
0,254,Iroquois,Korea,Danger,critical,The obstacle that the Koreans show is labeled as critical by our sources
0,254,Germany,Songhai,Danger,major,The problem that the Songhai present is characterized as major by our agents
0,255,Songhai,Inca,Danger,moderate,The hazard that the Incas present is characterized as moderate by our agents
0,255,Songhai,Germany,Danger,severe,We suspect that the Germans have become a severe danger to our activities
0,255,Korea,Songhai,Danger,major,We imagine that the Songhai present a major risk to our pursuits
0,257,Inca,Iroquois,Danger,moderate,We suspect that the Iroquois present a moderate risk to our pursuits
0,257,Korea,Iroquois,Danger,moderate,We estimate that the Iroquois comprise a moderate threat to our activities
0,257,Germany,Morocco,Danger,minor,The threat that the Moroccans present is described as minor by the Germans sources
0,259,Songhai,Morocco,Danger,minor,The danger that the Moroccans show is portrayed as minor by our agents
0,259,Inca,Germany,Danger,moderate,The threat that the Germans constitute is represented as moderate by our agents
0,259,Inca,Korea,Danger,minor,We infer that the Koreans comprise a minor problem to our pursuits
0,259,Germany,Inca,Danger,major,The danger that the Incas represent is portrayed as major by our sources
0,259,Germany,Iroquois,Danger,moderate,The obstacle that the Iroquois constitute is labeled as moderate by our spies
0,260,Songhai,Iroquois,Danger,moderate,We believe that the Iroquois compose a moderate threat to our plans
0,260,Iroquois,Korea,Danger,severe,The hazard that the Koreans embody is labeled as severe by our spies
0,261,Korea,Inca,Danger,minor,The problem that the Incas embody is portrayed as minor by our agents
0,263,Germany,Korea,Danger,minor,We estimate that the Koreans present a minor threat to our interests
0,264,Iroquois,Morocco,Danger,critical,We infer that the Moroccans comprise a critical hazard to our activities
0,264,Iroquois,Germany,Danger,severe,We infer that the Germans represent a severe threat to our pursuits
0,264,Inca,Korea,Danger,minor,The threat that the Koreans present is labeled as minor by the Incas diplomatic cables
0,265,Inca,Iroquois,Danger,minor,The problem that the Iroquois show is represented as minor by our intelligence officers
0,266,Songhai,Korea,Danger,severe,We suspect that the Koreans comprise a severe problem to our interests
0,266,Korea,Songhai,Danger,major,The hazard that the Songhai constitute is defined as major by our diplomatic cables
0,266,Korea,Morocco,Danger,minor,We imagine that the Moroccans present a minor hazard to our pursuits
0,267,Iroquois,Morocco,Danger,severe,The Iroquois estimate that the Moroccans constitute a severe problem to the Iroquois activities
0,267,Morocco,Korea,Danger,major,We feel that the Koreans present a major obstacle to our plans
0,268,Iroquois,Songhai,Danger,minor,We imagine that the Songhai present a minor problem to our ambitions
0,269,Inca,Germany,Danger,moderate,The danger that the Germans show is described as moderate by our agents
0,269,Morocco,Iroquois,Danger,moderate,The obstacle that the Iroquois represent is described as moderate by our diplomatic cables
0,270,Inca,Songhai,Danger,minor,We believe that the Songhai amount to a minor threat to our pursuits
0,270,Korea,Morocco,Danger,major,The problem that the Moroccans represent is portrayed as major by the Koreans spies
0,270,Morocco,Germany,Danger,major,We estimate that the Germans compose a major problem to our pursuits
0,271,Morocco,Germany,Danger,major,We believe that the Germans constitute a major risk to our pursuits
0,271,Iroquois,Inca,Danger,minor,We estimate that the Incas compose a minor obstacle to our interests
0,271,Songhai,Inca,Danger,moderate,The Songhai imagine that the Incas present a moderate risk to the Songhais strategies
0,272,Inca,Morocco,Danger,severe,We feel that the Moroccans present a severe danger to our activities
0,272,Iroquois,Germany,Danger,severe,The danger that the Germans represent is portrayed as severe by our agents
0,273,Iroquois,Morocco,Danger,severe,The problem that the Moroccans present is labeled as severe by the Iroquois agents
0,273,Inca,Iroquois,Danger,minor,We believe that the Iroquois comprise a minor hazard to our strategies
0,273,Korea,Songhai,Danger,major,We suspect that the Songhai comprise a major hazard to our interests
0,275,Songhai,Morocco,Danger,major,The threat that the Moroccans embody is characterized as major by our spies
0,275,Inca,Korea,Danger,major,The problem that the Koreans embody is represented as major by our spies
0,275,Korea,Iroquois,Danger,major,The obstacle that the Iroquois constitute is portrayed as major by our sources
0,276,Morocco,Korea,Danger,major,We infer that the Koreans comprise a major problem to our strategies
0,276,Morocco,Iroquois,Danger,moderate,We feel that the Iroquois amount to a moderate danger to our strategies
0,276,Iroquois,Morocco,Danger,critical,The obstacle that the Moroccans show is characterized as critical by our sources
0,278,Morocco,Iroquois,Danger,major,We think that the Iroquois compose a major hazard to our ambitions
0,278,Morocco,Germany,Danger,major,The threat that the Germans represent is labeled as major by our agents
0,278,Morocco,Korea,Danger,major,We infer that the Koreans present a major obstacle to our pursuits
0,278,Germany,Inca,Danger,severe,The hazard that the Incas constitute is characterized as severe by our spies
0,278,Germany,Morocco,Danger,major,The danger that the Moroccans show is represented as major by our intelligence officers
0,278,Korea,Inca,Danger,moderate,We feel that the Incas are a moderate risk to our plans
0,279,Korea,Songhai,Danger,severe,The Koreans believe that the Songhai present a severe hazard to the Koreans activities
0,279,Korea,Germany,Danger,moderate,The danger that the Germans constitute is represented as moderate by our spies
0,279,Iroquois,Morocco,Danger,major,We feel that the Moroccans compose a major hazard to our strategies
0,279,Inca,Germany,Danger,major,We suspect that the Germans amount to a major obstacle to our pursuits
0,280,Iroquois,Germany,Danger,minor,The obstacle that the Germans represent is characterized as minor by our sources
0,281,Inca,Iroquois,Danger,major,The hazard that the Iroquois show is described as major by our agents
0,281,Morocco,Inca,Danger,minor,We infer that the Incas are a minor problem to our interests
0,282,Songhai,Inca,Danger,moderate,The danger that the Incas show is characterized as moderate by our diplomatic cables
0,282,Iroquois,Inca,Danger,minor,The obstacle that the Incas show is represented as minor by our diplomatic cables
0,283,Songhai,Morocco,Danger,minor,We think that the Moroccans constitute a minor danger to our plans
0,284,Germany,Songhai,Danger,critical,The threat that the Songhai present is described as critical by our intelligence officers
0,284,Germany,Inca,Danger,major,The problem that the Incas embody is portrayed as major by our intelligence officers
0,285,Germany,Morocco,Danger,major,The threat that the Moroccans embody is portrayed as major by our agents
0,285,Germany,Korea,Danger,minor,We suspect that the Koreans comprise a minor threat to our activities
0,286,Inca,Songhai,Danger,severe,The hazard that the Songhai show is represented as severe by our diplomatic cables
0,286,Korea,Inca,Danger,moderate,The Koreans believe that the Incas have become a moderate obstacle to the Koreans strategies
0,286,Morocco,Germany,Danger,major,We suspect that the Germans have become a major risk to our pursuits
0,286,Morocco,Iroquois,Danger,major,We feel that the Iroquois compose a major danger to our ambitions
0,288,Songhai,Korea,Danger,minor,We feel that the Koreans have become a minor hazard to our pursuits
0,288,Songhai,Iroquois,Danger,severe,We believe that the Iroquois represent a severe problem to our activities
0,288,Iroquois,Songhai,Danger,critical,We believe that the Songhai constitute a critical obstacle to our strategies
0,288,Iroquois,Germany,Danger,major,The problem that the Germans embody is labeled as major by our diplomatic cables
0,289,Morocco,Songhai,Danger,major,The hazard that the Songhai present is defined as major by our agents
0,289,Korea,Morocco,Danger,minor,We estimate that the Moroccans represent a minor risk to our activities
0,289,Germany,Morocco,Danger,major,The hazard that the Moroccans show is labeled as major by the Germans agents
0,290,Inca,Germany,Danger,critical,We infer that the Germans have become a critical risk to our ambitions
0,291,Songhai,Inca,Danger,moderate,The danger that the Incas embody is portrayed as moderate by our intelligence officers
0,291,Inca,Iroquois,Danger,major,The Incas imagine that the Iroquois compose a major problem to the Incas interests
0,292,Songhai,Germany,Danger,minor,We suspect that the Germans comprise a minor hazard to our pursuits
0,292,Germany,Morocco,Danger,major,The hazard that the Moroccans present is portrayed as major by our agents
0,293,Korea,Iroquois,Danger,severe,We estimate that the Iroquois have become a severe danger to our interests
0,293,Iroquois,Morocco,Danger,major,The hazard that the Moroccans present is represented as major by our diplomatic cables
0,294,Inca,Morocco,Danger,major,We feel that the Moroccans amount to a major threat to our activities
0,295,Korea,Songhai,Danger,severe,The hazard that the Songhai embody is portrayed as severe by our spies
0,296,Iroquois,Songhai,Danger,severe,We suspect that the Songhai compose a severe danger to our strategies
0,297,Inca,Iroquois,Danger,minor,We infer that the Iroquois constitute a minor hazard to our interests
0,297,Korea,Germany,Danger,minor,We infer that the Germans amount to a minor threat to our plans
0,297,Songhai,Iroquois,Danger,major,We believe that the Iroquois represent a major hazard to our strategies
0,298,Korea,Morocco,Danger,severe,We imagine that the Moroccans present a severe risk to our ambitions
0,299,Inca,Morocco,Danger,critical,The problem that the Moroccans show is represented as critical by the Incas agents
0,300,Inca,Germany,Danger,critical,We estimate that the Germans have become a critical danger to our strategies
0,300,Songhai,Germany,Danger,severe,The risk that the Germans embody is described as severe by the Songhais spies
0,300,Inca,Germany,Danger,critical,The Incas feel that the Germans constitute a critical obstacle to the Incas plans
0,300,Iroquois,Morocco,Danger,critical,The hazard that the Moroccans show is described as critical by our agents
0,300,Inca,Korea,Danger,major,The hazard that the Koreans embody is characterized as major by our agents
0,301,Songhai,Korea,Danger,severe,The risk that the Koreans present is described as severe by the Songhais intelligence officers
0,301,Korea,Morocco,Danger,severe,We infer that the Moroccans comprise a severe risk to our interests
0,301,Germany,Inca,Danger,major,The problem that the Incas represent is described as major by our spies
0,304,Iroquois,Germany,Danger,critical,We estimate that the Germans compose a critical threat to our strategies
0,305,Inca,Iroquois,Danger,moderate,We infer that the Iroquois compose a moderate risk to our plans
0,305,Morocco,Korea,Danger,major,The obstacle that the Koreans constitute is represented as major by our spies
0,307,Songhai,Morocco,Danger,major,The problem that the Moroccans show is portrayed as major by our sources
0,307,Inca,Korea,Danger,major,The Incas infer that the Koreans amount to a major danger to the Incas plans
0,307,Morocco,Songhai,Danger,minor,We estimate that the Songhai compose a minor threat to our activities
0,307,Germany,Korea,Danger,minor,The obstacle that the Koreans constitute is represented as minor by our spies
0,308,Morocco,Germany,Danger,severe,The problem that the Germans represent is characterized as severe by our diplomatic cables
0,309,Songhai,Korea,Danger,major,The risk that the Koreans constitute is defined as major by our spies
0,309,Germany,Inca,Danger,severe,We infer that the Incas are a severe threat to our activities
0,309,Germany,Songhai,Danger,severe,The Germans estimate that the Songhai present a severe hazard to the Germans ambitions
0,310,Songhai,Iroquois,Danger,minor,The threat that the Iroquois represent is labeled as minor by our diplomatic cables
0,312,Korea,Inca,Danger,minor,The risk that the Incas present is represented as minor by our diplomatic cables
0,312,Korea,Morocco,Danger,severe,We imagine that the Moroccans comprise a severe problem to our ambitions
0,313,Korea,Inca,Danger,moderate,The danger that the Incas represent is described as moderate by our sources
0,313,Korea,Morocco,Danger,minor,We suspect that the Moroccans comprise a minor threat to our ambitions
0,313,Germany,Korea,Danger,minor,The hazard that the Koreans represent is portrayed as minor by our sources
0,314,Germany,Morocco,Danger,major, We estimate that the Moroccans are a major hazard to our interests
0,315,Morocco,Germany,Danger,major,We think that the Germans have become a major threat to our plans
0,316,Germany,Songhai,Danger,critical,The danger that the Songhai represent is characterized as critical by our spies
0,316,Korea,Germany,Danger,major,The danger that the Germans present is labeled as major by our diplomatic cables
0,318,Songhai,Inca,Danger,moderate,We suspect that the Incas are a moderate risk to our ambitions
0,318,Inca,Songhai,Danger,severe,The risk that the Songhai embody is labeled as severe by our spies
0,318,Inca,Korea,Danger,severe,The problem that the Koreans represent is defined as severe by our agents
0,319,Songhai,Germany,Danger,severe,The hazard that the Germans represent is represented as severe by our agents
0,321,Germany,Morocco,Danger,major,The threat that the Moroccans show is portrayed as major by our intelligence officers
0,323,Songhai,Germany,Danger,severe,The danger that the Germans embody is portrayed as severe by our spies
0,324,Korea,Morocco,Danger,major,The problem that the Moroccans represent is represented as major by our sources
0,325,Germany,Inca,Danger,major,The danger that the Incas present is described as major by our diplomatic cables
0,326,Inca,Songhai,Danger,minor,We believe that the Songhai constitute a minor threat to our interests
0,328,Germany,Morocco,Danger,minor,We suspect that the Moroccans compose a minor hazard to our pursuits
0,330,Germany,Korea,Danger,minor,The danger that the Koreans represent is represented as minor by our sources
0,330,Korea,Songhai,Danger,minor,The hazard that the Songhai embody is labeled as minor by our sources
0,332,Songhai,Morocco,Danger,major,The obstacle that the Moroccans represent is portrayed as major by our sources
0,332,Inca,Songhai,Danger,moderate,We imagine that the Songhai comprise a moderate problem to our activities
0,333,Germany,Songhai,Danger,major,The risk that the Songhai show is defined as major by our agents
0,333,Germany,Inca,Danger,severe,The threat that the Incas embody is labeled as severe by our sources
0,333,Korea,Inca,Danger,severe,We imagine that the Incas represent a severe threat to our pursuits
0,334,Korea,Germany,Danger,major,The risk that the Germans represent is labeled as major by our spies
0,335,Inca,Songhai,Danger,minor,The obstacle that the Songhai constitute is defined as minor by our spies
0,335,Inca,Korea,Danger,major,The hazard that the Koreans present is characterized as major by our agents
0,335,Morocco,Songhai,Danger,moderate,The hazard that the Songhai present is defined as moderate by our spies
0,336,Morocco,Inca,Danger,major,We think that the Incas compose a major problem to our activities
0,336,Songhai,Korea,Danger,severe,The threat that the Koreans show is defined as severe by the Songhais agents
0,337,Korea,Songhai,Danger,moderate,The risk that the Songhai present is described as moderate by our spies
0,338,Inca,Morocco,Danger,severe,The danger that the Moroccans present is portrayed as severe by our sources
0,340,Inca,Morocco,Danger,severe,The Incas feel that the Moroccans amount to a severe obstacle to the Incas interests
0,341,Germany,Songhai,Danger,major,The danger that the Songhai represent is portrayed as major by our diplomatic cables
0,342,Morocco,Korea,Danger,severe,The obstacle that the Koreans represent is represented as severe by our sources
0,342,Germany,Morocco,Danger,major, The problem that the Moroccans show is described as major by our intelligence officers
0,342,Germany,Korea,Danger,major,The threat that the Koreans embody is labeled as major by our spies
0,343,Korea,Germany,Danger,major,The obstacle that the Germans present is described as major by the Koreans sources
0,344,Korea,Inca,Danger,severe,The risk that the Incas present is labeled as severe by our spies
0,344,Korea,Morocco,Danger,major,The obstacle that the Moroccans constitute is defined as major by our intelligence officers
0,344,Korea,Germany,Danger,major,The obstacle that the Germans show is characterized as major by our intelligence officers
0,345,Inca,Korea,Danger,minor,The risk that the Koreans present is defined as minor by the Incas spies
0,346,Inca,Korea,Danger,major,The problem that the Koreans present is represented as major by the Incas spies
0,348,Korea,Morocco,Danger,minor, The hazard that the Moroccans present is represented as minor by our diplomatic cables
0,349,Inca,Morocco,Danger,severe,The risk that the Moroccans embody is portrayed as severe by our agents
0,349,Germany,Morocco,Danger,major,We imagine that the Moroccans compose a major threat to our interests
0,351,Korea,Songhai,Danger,severe,We infer that the Songhai comprise a severe danger to our pursuits
0,352,Morocco,Korea,Danger,severe,We feel that the Koreans comprise a severe risk to our interests
0,353,Germany,Morocco,Danger,major,The problem that the Moroccans constitute is described as major by the Germans intelligence officers
0,354,Korea,Inca,Danger,severe,The risk that the Incas embody is characterized as severe by our diplomatic cables
0,356,Germany,Morocco,Danger,major,We infer that the Moroccans present a major risk to our activities
0,357,Germany,Inca,Danger,severe,The hazard that the Incas represent is labeled as severe by our sources
0,358,Morocco,Inca,Danger,severe,We suspect that the Incas are a severe problem to our activities
0,358,Germany,Songhai,Danger,critical,The hazard that the Songhai represent is represented as critical by our intelligence officers
0,359,Korea,Morocco,Danger,major,The obstacle that the Moroccans constitute is characterized as major by our spies
0,360,Inca,Songhai,Danger,major,The problem that the Songhai constitute is defined as major by our agents
0,360,Inca,Korea,Danger,minor,The danger that the Koreans present is described as minor by our intelligence officers
0,361,Morocco,Korea,Danger,minor,We estimate that the Koreans comprise a minor problem to our ambitions
0,362,Morocco,Songhai,Danger,major,We feel that the Songhai amount to a major risk to our activities
0,363,Germany,Morocco,Danger,major,The problem that the Moroccans represent is labeled as major by our intelligence officers
0,365,Germany,Korea,Danger,minor,The Germans estimate that the Koreans amount to a minor obstacle to the Germans pursuits
0,365,Songhai,Korea,Danger,moderate,The risk that the Koreans embody is portrayed as moderate by our agents
0,365,Germany,Korea,Danger,minor,The danger that the Koreans show is described as minor by our intelligence officers
0,366,Germany,Songhai,Danger,critical,The danger that the Songhai present is characterized as critical by our spies
0,366,Korea,Inca,Danger,critical,The hazard that the Incas show is labeled as critical by our diplomatic cables
0,369,Germany,Korea,Danger,major,The hazard that the Koreans show is portrayed as major by the Germans diplomatic cables
0,370,Morocco,Korea,Danger,major,The risk that the Koreans present is represented as major by our agents
0,370,Germany,Morocco,Danger,severe,The hazard that the Moroccans constitute is represented as severe by our spies
0,370,Korea,Morocco,Danger,critical,The hazard that the Moroccans present is characterized as critical by our spies
0,371,Inca,Morocco,Danger,severe,We suspect that the Moroccans amount to a severe obstacle to our ambitions
0,371,Inca,Germany,Danger,major,The threat that the Germans present is represented as major by our diplomatic cables
0,371,Morocco,Germany,Danger,major,We estimate that the Germans compose a major threat to our strategies
0,372,Korea,Germany,Danger,severe,We believe that the Germans represent a severe problem to our ambitions
0,373,Songhai,Morocco,Danger,major,We suspect that the Moroccans compose a major threat to our activities
0,374,Songhai,Inca,Danger,critical,We believe that the Incas compose a critical hazard to our strategies
0,374,Germany,Songhai,Danger,critical,We feel that the Songhai amount to a critical problem to our interests
0,375,Korea,Inca,Danger,critical,We suspect that the Incas present a critical obstacle to our strategies
0,376,Inca,Songhai,Danger,major,We believe that the Songhai present a major danger to our ambitions
0,377,Inca,Korea,Danger,major,We imagine that the Koreans amount to a major risk to our plans
0,377,Germany,Morocco,Danger,severe,The obstacle that the Moroccans represent is defined as severe by our sources
0,378,Korea,Morocco,Danger,severe,The obstacle that the Moroccans show is defined as severe by our sources
0,381,Morocco,Songhai,Danger,moderate,The hazard that the Songhai constitute is characterized as moderate by our spies
0,382,Songhai,Morocco,Danger,major,We believe that the Moroccans have become a major obstacle to our plans
0,382,Inca,Morocco,Danger,major,The hazard that the Moroccans embody is defined as major by our sources
0,382,Korea,Morocco,Danger,major,The threat that the Moroccans represent is described as major by our spies
0,382,Songhai,Morocco,Danger,major,The obstacle that the Moroccans embody is represented as major by the Songhais agents
0,383,Songhai,Inca,Danger,major,The problem that the Incas show is portrayed as major by our spies
0,384,Germany,Morocco,Danger,major,The risk that the Moroccans constitute is represented as major by our intelligence officers
0,385,Morocco,Germany,Danger,major,We infer that the Germans represent a major threat to our ambitions
0,385,Korea,Inca,Danger,critical,We infer that the Incas compose a critical problem to our plans
0,386,Korea,Songhai,Danger,severe,The problem that the Songhai show is labeled as severe by our agents
0,388,Morocco,Korea,Danger,major,The Moroccans suspect that the Koreans compose a major obstacle to the Moroccans strategies
0,388,Germany,Korea,Danger,minor,The threat that the Koreans constitute is labeled as minor by our intelligence officers
0,390,Songhai,Morocco,Danger,major,We feel that the Moroccans present a major problem to our plans
0,390,Morocco,Songhai,Danger,moderate,The problem that the Songhai constitute is defined as moderate by our intelligence officers
0,390,Germany,Songhai,Danger,severe,We estimate that the Songhai comprise a severe hazard to our ambitions
0,390,Korea,Germany,Danger,major,We imagine that the Germans are a major hazard to our strategies
0,392,Germany,Songhai,Danger,severe,The obstacle that the Songhai present is defined as severe by the Germans spies
0,392,Inca,Songhai,Danger,major,We infer that the Songhai comprise a major threat to our pursuits
0,392,Inca,Germany,Danger,major,We infer that the Germans compose a major threat to our activities
0,392,Songhai,Korea,Danger,minor,The problem that the Koreans present is characterized as minor by the Songhais spies
0,392,Morocco,Germany,Danger,major,We think that the Germans constitute a major obstacle to our pursuits
0,394,Inca,Korea,Danger,major,The threat that the Koreans show is portrayed as major by our diplomatic cables
0,398,Germany,Songhai,Danger,severe,The risk that the Songhai embody is characterized as severe by our intelligence officers
0,398,Germany,Inca,Danger,critical,We infer that the Incas constitute a critical threat to our ambitions
0,399,Germany,Korea,Danger,minor,We imagine that the Koreans have become a minor obstacle to our pursuits
0,400,Korea,Songhai,Danger,severe,The problem that the Songhai show is described as severe by our spies
0,401,Songhai,Inca,Danger,severe,The danger that the Incas present is labeled as severe by our diplomatic cables
0,401,Songhai,Germany,Danger,severe,We think that the Germans present a severe risk to our strategies
0,402,Inca,Korea,Danger,minor,The risk that the Koreans show is characterized as minor by our spies
0,406,Inca,Korea,Danger,minor,The Incas infer that the Koreans represent a minor hazard to the Incas strategies
