,Turn,Civ1,Civ2,Relation,Value,Cable
0,145,Songhai,Korea,Military Strength,average,Recent incidents have led the Songhai to perceive the Koreans as an average military contender
0,147,Germany,Inca,Military Strength,poor,Reputable data of ours rates the Incas military strength as poor
0,147,Iroquois,Songhai,Military Strength,poor,Recent episodes have led us to look at the Songhai as a poor military force
0,147,Morocco,Kathmandu,Military Strength,average,Trusted news of ours identifies Kathmandus military force as average
0,148,Germany,Iroquois,Military Strength,average,Our spies express that the Iroquois military plans are average
0,149,Inca,Germany,Military Strength,average,Our intelligence officers reveal that the Germans military interests are average
0,149,Korea,Inca,Military Strength,average,Recent happenings have led the Koreans to see the Incas as an average military contender
0,149,Songhai,Singapore,Military Strength,average,Singapores military force has attained an average standing according to our agents
0,150,Inca,Songhai,Military Strength,strong,The Songhais military capability has approached a strong degree according to our intelligence officers
0,150,Germany,Morocco,Military Strength,average,The Germans figure the Moroccans military to be average
0,150,Korea,Ife,Military Strength,strong,Our agents express that Ifes military interests are strong
0,151,Germany,Iroquois,Military Strength,average,The Iroquois military strength has come to an average degree according to the Germans sources
0,151,Inca,Kyzyl,Military Strength,average,Reliable knowledge of ours esteems Kyzyls military potency as average
0,151,Korea,Singapore,Military Strength,average,Recent events have led us to see Singapore as an average military power
0,152,Korea,Songhai,Military Strength,strong,We regard the Songhais military to be strong
0,153,Morocco,Korea,Military Strength,average,The Moroccans agents report that the Koreans military pursuits are average
0,153,Songhai,Budapest,Military Strength,strong, Trusted reporting of ours esteems Budapests military force as strong
0,153,Korea,Kathmandu,Military Strength,poor,Kathmandus military potential has reached a poor level according to our diplomatic cables
0,154,Morocco,Songhai,Military Strength,weak,The Songhais military strength has reached a weak threshold according to our diplomatic cables
0,154,Germany,Songhai,Military Strength,poor,Our sources indicate that the Songhais military ambitions are poor
0,155,Morocco,Inca,Military Strength,poor,The Moroccans intelligence officers reveal that the Incas military plans are poor
0,155,Inca,Yerevan,Military Strength,average,Yerevans military potential has hit an average status according to our sources
0,155,Morocco,Yerevan,Military Strength,poor,Our agents show that Yerevans military strategies are poor
0,155,Korea,Florence,Military Strength,average,Our spies indicate that Florences military ambitions are average
0,155,Korea,Budapest,Military Strength,strong,Our sources reveal that Budapests military activities are strong
0,156,Morocco,Iroquois,Military Strength,poor,The Iroquois military potential has come to a poor level according to our spies
0,156,Germany,Morocco,Military Strength,strong,Our diplomatic cables indicate that the Moroccans military ambitions are strong
0,156,Iroquois,Korea,Military Strength,average,Recent happenings have led us to perceive the Koreans as an average military agent
0,156,Songhai,Morocco,Military Strength,strong,The Moroccans military capability has hit a strong threshold according to the Songhais intelligence officers
0,156,Songhai,Bogota,Military Strength,poor,Recent news have led us to consider Bogota as a poor military force
0,157,Morocco,Germany,Military Strength,strong,Our agents express that the Germans military activities are strong
0,157,Germany,Inca,Military Strength,average,The Germans agents report that the Incas military activities are average
0,157,Songhai,Florence,Military Strength,average,Florences military capability has come to an average position according to our intelligence officers
0,158,Morocco,Korea,Military Strength,weak,Recent episodes have led us to consider the Koreans as a weak military factor
0,158,Iroquois,Morocco,Military Strength,average,Recent actions have led us to regard the Moroccans as an average military power
0,159,Morocco,Inca,Military Strength,strong,Trustworthy knowledge from the Moroccans reports the Incas military might as strong
0,159,Korea,Songhai,Military Strength,poor,Recent news have led us to acknowledge the Songhai as a poor military power
0,159,Iroquois,Morocco,Military Strength,strong,Reputable material from the Iroquois ranks the Moroccans military might as strong
0,160,Morocco,Inca,Military Strength,average,Recent episodes have led us to regard the Incas as an average military player
0,160,Morocco,Florence,Military Strength,poor,Recent reports have led us to consider Florence as a poor military agent
0,161,Inca,Ife,Military Strength,average,Recent reports have led us to look at Ife as an average military force
0,162,Inca,Korea,Military Strength,poor,We estimate the Koreans military to be poor
0,162,Iroquois,Florence,Military Strength,poor,Florences military potency has approached a poor position according to our intelligence officers
0,163,Inca,Germany,Military Strength,average,The Germans military force has hit an average threshold according to the Incas intelligence officers
0,163,Songhai,Morocco,Military Strength,average,Reputable data of ours identifies the Moroccans military force as average
0,163,Germany,Inca,Military Strength,average,The Incas military force has approached an average level according to our agents
0,163,Songhai,Yerevan,Military Strength,strong,Recent occurrences have led us to acknowledge Yerevan as a strong military power
0,163,Germany,Bogota,Military Strength,weak,Bogotas military potential has come to a weak status according to our spies
0,164,Morocco,Germany,Military Strength,poor,Our sources intimate that the Germans military interests are poor
0,165,Morocco,Inca,Military Strength,strong,The Incas military power has approached a strong standing according to the Moroccans spies
0,165,Songhai,Germany,Military Strength,weak,The Germans military power has attained a weak position according to our diplomatic cables
0,165,Iroquois,Morocco,Military Strength,average,We believe the Moroccans military to be average
0,165,Iroquois,Korea,Military Strength,average,Our sources report that the Koreans military interests are average
0,165,Inca,Kyzyl,Military Strength,strong,Recent actions have led us to imagine Kyzyl as a strong military actor
0,165,Iroquois,Mombasa,Military Strength,strong,We believe Mombasas military to be strong
0,166,Songhai,Korea,Military Strength,average,Our sources indicate that the Koreans military ambitions are average
0,166,Inca,Songhai,Military Strength,average,The Songhais military strength has arrived at an average degree according to our diplomatic cables
0,166,Morocco,Germany,Military Strength,poor,Recent circumstances have led the Moroccans to look at the Germans as a poor military actor
0,167,Morocco,Korea,Military Strength,average,Recent events have led us to look at the Koreans as an average military player
0,167,Songhai,Ife,Military Strength,strong,We figure Ifes military to be strong
0,167,Morocco,Mombasa,Military Strength,strong,Mombasas military capability has hit a strong degree according to our diplomatic cables
0,167,Korea,Kyzyl,Military Strength,average,We consider Kyzyls military to be average
0,168,Songhai,Iroquois,Military Strength,strong,We figure the Iroquois military to be strong
0,168,Korea,Bogota,Military Strength,weak,Bogotas military potency has attained a weak level according to our intelligence officers
0,169,Inca,Singapore,Military Strength,average,Singapores military capability has approached an average threshold according to our spies
0,170,Inca,Korea,Military Strength,average,The Koreans military might has approached an average threshold according to our sources
0,170,Inca,Budapest,Military Strength,strong,We figure Budapests military to be strong
0,170,Korea,Budapest,Military Strength,average,We regard Budapests military to be average
0,171,Songhai,Morocco,Military Strength,average,Trustworthy advice of ours ranks the Moroccans military capability as average
0,171,Inca,Korea,Military Strength,strong,The Incas diplomatic cables intimate that the Koreans military strategies are strong
0,171,Morocco,Inca,Military Strength,poor,Recent episodes have led us to see the Incas as a poor military performer
0,171,Korea,Germany,Military Strength,weak,The Germans military strength has arrived at a weak standing according to our intelligence officers
0,171,Songhai,Singapore,Military Strength,average,Singapores military force has arrived at an average degree according to our intelligence officers
0,171,Songhai,Kyzyl,Military Strength,strong,Our diplomatic cables reveal that Kyzyls military interests are strong
0,171,Korea,Panama City,Military Strength,average,We consider Panama Citys military to be average
0,172,Inca,Bogota,Military Strength,weak,Bogotas military potential has attained a weak threshold according to our intelligence officers
0,172,Morocco,Panama City,Military Strength,average,We report Panama Citys military to be average
0,173,Songhai,Korea,Military Strength,average,Trusted information of ours regards the Koreans military force as average
0,173,Germany,Iroquois,Military Strength,strong,The Iroquois military potency has arrived at a strong position according to the Germans agents
0,173,Iroquois,Korea,Military Strength,average,Our intelligence officers express that the Koreans military pursuits are average
0,174,Iroquois,Korea,Military Strength,strong,The Iroquois figure the Koreans military to be strong
0,174,Morocco,Inca,Military Strength,poor,The Incas military power has arrived at a poor level according to the Moroccans diplomatic cables
0,174,Inca,Songhai,Military Strength,average,Recent happenings have led us to esteem the Songhai as an average military power
0,174,Iroquois,Yerevan,Military Strength,strong,Our sources reveal that Yerevans military strategies are strong
0,175,Germany,Korea,Military Strength,strong,We estimate the Koreans military to be strong
0,176,Iroquois,Songhai,Military Strength,average,The Iroquois intelligence officers intimate that the Songhais military strategies are average
0,176,Inca,Iroquois,Military Strength,average,The Incas estimate the Iroquois military to be average
0,176,Korea,Iroquois,Military Strength,weak,Our sources express that the Iroquois military interests are weak
0,176,Germany,Ife,Military Strength,strong,Trustworthy information of ours reports Ifes military strength as strong
0,177,Inca,Iroquois,Military Strength,poor,Recent incidents have led us to regard the Iroquois as a poor military actor
0,179,Inca,Korea,Military Strength,strong,Reputable data from the Incas rates the Koreans military potency as strong
0,179,Songhai,Morocco,Military Strength,average,Our intelligence officers state that the Moroccans military ambitions are average
0,179,Korea,Inca,Military Strength,poor,Trusted knowledge of ours reports the Incas military power as poor
0,179,Inca,Ife,Military Strength,strong,Reputable forecasting of ours classifies Ifes military potential as strong
0,179,Germany,Kyzyl,Military Strength,poor,Our sources suggest that Kyzyls military pursuits are poor
0,182,Songhai,Iroquois,Military Strength,poor,We report the Iroquois military to be poor
0,182,Morocco,Inca,Military Strength,average, Reliable information of ours rates the Incas military might as average
0,182,Iroquois,Korea,Military Strength,average,Reliable news of ours rates the Koreans military potential as average
0,182,Songhai,Singapore,Military Strength,average,Recent reports have led us to look at Singapore as an average military performer
0,183,Songhai,Germany,Military Strength,average,The Germans military power has hit an average position according to our diplomatic cables
0,184,Inca,Panama City,Military Strength,strong,We estimate Panama Citys military to be strong
0,184,Morocco,Bogota,Military Strength,weak,Recent actions have led us to imagine Bogota as a weak military power
0,185,Songhai,Morocco,Military Strength,average,The Songhai report the Moroccans military to be average
0,185,Morocco,Germany,Military Strength,average,Recent reports have led us to perceive the Germans as an average military player
0,185,Germany,Morocco,Military Strength,poor,The Germans sources state that the Moroccans military interests are poor
0,185,Germany,Florence,Military Strength,poor,We perceive Florences military to be poor
0,186,Inca,Korea,Military Strength,poor,Reputable material of ours regards the Koreans military force as poor
0,186,Germany,Songhai,Military Strength,average,Recent actions have led us to esteem the Songhai as an average military contender
0,186,Songhai,Korea,Military Strength,poor,The Koreans military potential has arrived at a poor position according to the Songhais intelligence officers
0,187,Korea,Morocco,Military Strength,average,We estimate the Moroccans military to be average
0,187,Germany,Morocco,Military Strength,weak,The Germans spies state that the Moroccans military ambitions are weak
0,187,Iroquois,Songhai,Military Strength,powerful,Trustworthy reporting of ours regards the Songhais military capability as powerful
0,187,Morocco,Panama City,Military Strength,strong, We figure Panama Citys military to be strong
0,187,Germany,Mombasa,Military Strength,poor,Our agents state that Mombasas military activities are poor
0,188,Morocco,Iroquois,Military Strength,weak,We consider the Iroquois military to be weak
0,188,Inca,Yerevan,Military Strength,strong,We believe Yerevans military to be strong
0,189,Songhai,Iroquois,Military Strength,weak,Recent news have led us to regard the Iroquois as a weak military factor
0,189,Songhai,Kyzyl,Military Strength,poor,Trusted knowledge of ours rates Kyzyls military power as poor
0,190,Songhai,Iroquois,Military Strength,pathetic,Reputable material of ours ranks the Iroquois military capability as pathetic
0,191,Germany,Morocco,Military Strength,poor,The Moroccans military might has hit a poor standing according to our intelligence officers
0,192,Songhai,Inca,Military Strength,strong,The Songhai regard the Incas military to be strong
0,192,Germany,Iroquois,Military Strength,pathetic,We report the Iroquois military to be pathetic
0,193,Songhai,Singapore,Military Strength,average,Singapores military potential has arrived at an average degree according to our intelligence officers
0,193,Songhai,Budapest,Military Strength,average,Budapests military might has reached an average degree according to our diplomatic cables
0,194,Germany,Songhai,Military Strength,poor,The Songhais military strength has come to a poor degree according to our agents
0,194,Inca,Songhai,Military Strength,average,The Incas diplomatic cables report that the Songhais military pursuits are average
0,194,Iroquois,Inca,Military Strength,average,The Incas military strength has arrived at an average level according to our agents
0,194,Morocco,Korea,Military Strength,poor,We estimate their military potency to be poor
0,195,Songhai,Morocco,Military Strength,poor,Our intelligence officers state that the Moroccans military plans are poor
0,195,Iroquois,Germany,Military Strength,strong,The Iroquois spies express that the Germans military strategies are strong
0,195,Morocco,Korea,Military Strength,average,The Koreans military potential has come to an average level according to our agents
0,196,Morocco,Bogota,Military Strength,weak,Reputable material of ours ranks Bogotas military potency as weak
0,197,Songhai,Florence,Military Strength,average,We consider Florences military to be average
0,198,Iroquois,Korea,Military Strength,poor,The Koreans military potency has approached a poor position according to our intelligence officers
0,199,Inca,Germany,Military Strength,strong,Our spies reveal that the Germans military ambitions are strong
0,199,Germany,Iroquois,Military Strength,poor,The Germans sources state that the Iroquois military ambitions are poor
0,199,Morocco,Songhai,Military Strength,poor,We report the Songhais military to be poor
0,199,Korea,Morocco,Military Strength,weak,Our intelligence officers suggest that the Moroccans military strategies are weak
0,199,Morocco,Ife,Military Strength,strong,Ifes military power has approached a strong degree according to our diplomatic cables
0,199,Korea,Kyzyl,Military Strength,average,Recent news have led us to look at Kyzyl as an average military contender
0,200,Germany,Mombasa,Military Strength,strong,Reliable news of ours identifies Mombasas military potency as strong
0,200,Korea,Florence,Military Strength,poor,Florences military might has approached a poor standing according to our spies
0,201,Songhai,Inca,Military Strength,strong,The Incas military potential has reached a strong degree according to our diplomatic cables
0,201,Songhai,Germany,Military Strength,strong,We report the Germans military to be strong
0,201,Korea,Songhai,Military Strength,weak,Recent reports have led the Koreans to imagine the Songhai as a weak military player
0,201,Inca,Iroquois,Military Strength,weak,Recent occurrences have led us to see the Iroquois as a weak military actor
0,201,Morocco,Mombasa,Military Strength,strong,Reliable reporting of ours ranks Mombasas military power as strong
0,202,Songhai,Korea,Military Strength,strong,Our agents suggest that the Koreans military plans are strong
0,202,Korea,Songhai,Military Strength,pathetic,We report the Songhais military to be pathetic
0,202,Iroquois,Inca,Military Strength,strong,The Iroquois believe the Incas military to be strong
0,202,Morocco,Budapest,Military Strength,strong,Recent news have led us to look at Budapest as a strong military agent
0,203,Songhai,Morocco,Military Strength,strong,We regard the Moroccans military to be strong
0,203,Germany,Inca,Military Strength,average,We estimate the Incas military to be average
0,203,Korea,Iroquois,Military Strength,weak,We consider the Iroquois military to be weak
0,204,Korea,Bogota,Military Strength,poor,We figure Bogotas military to be poor
0,205,Iroquois,Inca,Military Strength,poor,We believe the Incas military to be poor
0,205,Korea,Inca,Military Strength,weak,Recent episodes have led us to acknowledge the Incas as a weak military force
0,205,Korea,Inca,Military Strength,weak,We believe their military strength to be weak
0,205,Germany,Yerevan,Military Strength,strong,Yerevans military potency has hit a strong standing according to our sources
0,206,Inca,Songhai,Military Strength,poor,The Songhais military strength has arrived at a poor standing according to our intelligence officers
0,206,Iroquois,Germany,Military Strength,strong,Creditable data from the Iroquois ranks the Germans military force as strong
0,206,Morocco,Inca,Military Strength,poor,Creditable knowledge from the Moroccans rates the Incas military might as poor
0,207,Songhai,Kathmandu,Military Strength,strong,Recent reports have led us to look at Kathmandu as a strong military actor
0,207,Songhai,Kyzyl,Military Strength,strong,We regard Kyzyls military to be strong
0,207,Germany,Kathmandu,Military Strength,poor,Trusted intelligence of ours ranks Kathmandus military might as poor
0,208,Morocco,Songhai,Military Strength,weak,Recent episodes have led us to regard the Songhai as a weak military power
0,208,Germany,Korea,Military Strength,average,The Koreans military might has come to an average position according to our spies
0,208,Morocco,Bogota,Military Strength,poor,Bogotas military force has attained a poor level according to our intelligence officers
0,209,Inca,Germany,Military Strength,average,Our intelligence officers state that the Germans military activities are average
0,209,Songhai,Morocco,Military Strength,strong,The Moroccans military capability has attained a strong level according to the Songhais intelligence officers
0,209,Iroquois,Ife,Military Strength,strong,We regard Ifes military to be strong
0,210,Korea,Morocco,Military Strength,strong,The Koreans report the Moroccans military to be strong
0,211,Songhai,Morocco,Military Strength,average,Recent incidents have led us to look at the Moroccans as an average military force
0,211,Germany,Inca,Military Strength,poor,Recent events have led us to acknowledge the Incas as a poor military player
0,212,Iroquois,Morocco,Military Strength,strong,Recent actions have led the Iroquois to imagine the Moroccans as a strong military contender
0,212,Korea,Iroquois,Military Strength,weak,We report the Iroquois military to be weak
0,212,Inca,Florence,Military Strength,poor,Reputable data of ours classifies Florences military might as poor
0,213,Morocco,Germany,Military Strength,average,The Germans military strength has hit an average standing according to our sources
0,213,Germany,Mombasa,Military Strength,strong,We report Mombasas military to be strong
0,213,Iroquois,Kyzyl,Military Strength,strong,Reliable reporting of ours classifies Kyzyls military might as strong
0,214,Songhai,Korea,Military Strength,powerful,The Koreans military force has come to a powerful standing according to the Songhais spies
0,214,Korea,Songhai,Military Strength,weak,The Songhais military power has arrived at a weak position according to the Koreans agents
0,215,Korea,Morocco,Military Strength,poor,We figure the Moroccans military to be poor
0,216,Morocco,Iroquois,Military Strength,poor,The Iroquois military capability has come to a poor threshold according to the Moroccans agents
0,216,Korea,Songhai,Military Strength,pathetic,Our diplomatic cables intimate that the Songhais military strategies are pathetic
0,216,Inca,Germany,Military Strength,average,The Incas figure the Germans military to be average
0,216,Iroquois,Inca,Military Strength,average,Our spies show that the Incas military strategies are average
0,216,Iroquois,Florence,Military Strength,average,Our diplomatic cables state that Florences military plans are average
0,217,Morocco,Germany,Military Strength,average,Creditable reporting from the Moroccans ranks the Germans military capability as average
0,217,Inca,Iroquois,Military Strength,poor,Our intelligence officers reveal that the Iroquois military interests are poor
0,217,Morocco,Songhai,Military Strength,weak,Trusted knowledge of ours ranks the Songhais military strength as weak
0,217,Morocco,Panama City,Military Strength,average,Trustworthy information of ours identifies Panama Citys military potential as average
0,218,Germany,Songhai,Military Strength,weak,The Songhais military force has reached a weak status according to our spies
0,218,Iroquois,Songhai,Military Strength,average,Recent reports have led us to see the Songhai as an average military power
0,218,Inca,Kathmandu,Military Strength,poor,We figure Kathmandus military to be poor
0,219,Songhai,Germany,Military Strength,average,Recent events have led us to consider the Germans as an average military force
0,219,Germany,Inca,Military Strength,poor,Recent events have led us to acknowledge the Incas as a poor military force
0,219,Germany,Korea,Military Strength,strong,Reputable data of ours reports the Koreans military potential as strong
0,219,Korea,Yerevan,Military Strength,poor,We estimate Yerevans military to be poor
0,220,Morocco,Germany,Military Strength,average,Recent reports have led us to regard the Germans as an average military factor
0,220,Songhai,Germany,Military Strength,strong,Trustworthy knowledge from the Songhai regards the Germans military power as strong
0,220,Germany,Iroquois,Military Strength,weak,The Germans agents indicate that the Iroquois military activities are weak
0,221,Korea,Iroquois,Military Strength,pathetic,We report the Iroquois military to be pathetic
0,221,Inca,Kyzyl,Military Strength,strong,We estimate Kyzyls military to be strong
0,222,Inca,Songhai,Military Strength,average,Our agents show that the Songhais military plans are average
0,223,Korea,Songhai,Military Strength,weak,We believe the Songhais military to be weak
0,223,Songhai,Budapest,Military Strength,average,Budapests military force has come to an average threshold according to our diplomatic cables
0,225,Morocco,Songhai,Military Strength,poor,The Moroccans report the Songhais military to be poor
0,225,Germany,Iroquois,Military Strength,pathetic,The Iroquois military potency has hit a pathetic position according to our agents
0,225,Morocco,Yerevan,Military Strength,poor,Our diplomatic cables intimate that Yerevans military strategies are poor
0,226,Korea,Inca,Military Strength,average,The Koreans consider the Incas military to be average
0,226,Korea,Ife,Military Strength,poor,We report Ifes military to be poor
0,226,Iroquois,Yerevan,Military Strength,strong,Yerevans military potential has come to a strong status according to our sources
0,227,Germany,Inca,Military Strength,weak,We consider the Incas military to be weak
0,227,Iroquois,Inca,Military Strength,strong,Recent reports have led us to regard the Incas as a strong military factor
0,228,Songhai,Inca,Military Strength,poor,Our diplomatic cables suggest that the Incas military pursuits are poor
0,228,Inca,Morocco,Military Strength,strong,Our sources show that the Moroccans military plans are strong
0,228,Iroquois,Songhai,Military Strength,strong,Reputable material of ours ranks the Songhais military might as strong
0,228,Inca,Morocco,Military Strength,powerful,The Moroccans military potential has come to a powerful position according to the Incas spies
0,229,Inca,Germany,Military Strength,strong,Recent circumstances have led us to imagine the Germans as a strong military performer
0,230,Morocco,Iroquois,Military Strength,weak,Recent circumstances have led the Moroccans to look at the Iroquois as a weak military power
0,230,Germany,Korea,Military Strength,average,The Koreans military might has reached an average threshold according to our agents
0,230,Korea,Iroquois,Military Strength,weak,Recent circumstances have led us to esteem the Iroquois as a weak military contender
0,230,Germany,Morocco,Military Strength,average,The Germans consider the Moroccans military to be average
0,230,Morocco,Florence,Military Strength,weak,Our intelligence officers suggest that Florences military activities are weak
0,231,Korea,Inca,Military Strength,weak,Trustworthy intelligence of ours identifies the Incas military force as weak
0,231,Korea,Yerevan,Military Strength,poor,Recent reports have led us to perceive Yerevan as a poor military power
0,231,Iroquois,Singapore,Military Strength,poor,Trusted forecasting of ours regards Singapores military power as poor
0,232,Songhai,Iroquois,Military Strength,weak,Our spies show that the Iroquois military activities are weak
0,232,Inca,Bogota,Military Strength,poor,Bogotas military capability has reached a poor standing according to our spies
0,233,Songhai,Morocco,Military Strength,strong,Recent events have led the Songhai to imagine the Moroccans as a strong military contender
0,233,Inca,Iroquois,Military Strength,poor,Recent news have led us to perceive the Iroquois as a poor military factor
0,233,Inca,Ife,Military Strength,average,Recent incidents have led us to imagine Ife as an average military performer
0,234,Iroquois,Florence,Military Strength,average,Recent reports have led us to imagine Florence as an average military player
0,235,Morocco,Songhai,Military Strength,poor,We consider the Songhais military to be poor
0,235,Korea,Songhai,Military Strength,strong,The Songhais military force has attained a strong level according to the Koreans spies
0,235,Germany,Inca,Military Strength,weak,Reputable news of ours identifies the Incas military power as weak
0,237,Songhai,Germany,Military Strength,average,The Germans military power has reached an average threshold according to our spies
0,237,Korea,Songhai,Military Strength,average,The Songhais military power has arrived at an average position according to our diplomatic cables
0,239,Songhai,Iroquois,Military Strength,poor,Our spies indicate that the Iroquois military interests are poor
0,239,Korea,Iroquois,Military Strength,poor,The Iroquois military power has attained a poor status according to our diplomatic cables
0,239,Iroquois,Yerevan,Military Strength,strong,Reputable intelligence of ours ranks Yerevans military capability as strong
0,241,Germany,Korea,Military Strength,weak,Our spies state that the Koreans military ambitions are weak
0,241,Songhai,Bogota,Military Strength,poor,Our sources intimate that Bogotas military plans are poor
0,242,Morocco,Inca,Military Strength,poor,Recent events have led the Moroccans to esteem the Incas as a poor military agent
0,242,Iroquois,Morocco,Military Strength,strong,Recent actions have led us to acknowledge the Moroccans as a strong military contender
0,242,Songhai,Ife,Military Strength,weak,Recent news have led us to consider Ife as a weak military performer
0,243,Korea,Germany,Military Strength,strong,Recent incidents have led us to acknowledge the Germans as a strong military agent
0,244,Morocco,Songhai,Military Strength,strong,We consider the Songhais military to be strong
0,244,Germany,Ife,Military Strength,weak,Our agents indicate that Ifes military plans are weak
0,245,Germany,Kathmandu,Military Strength,average,Recent actions have led us to look at Kathmandu as an average military power
0,245,Korea,Budapest,Military Strength,strong,Reliable knowledge of ours esteems Budapests military potency as strong
0,246,Songhai,Inca,Military Strength,pathetic,The Incas military potency has come to a pathetic degree according to our intelligence officers
0,246,Songhai,Germany,Military Strength,average,Our intelligence officers show that the Germans military activities are average
0,246,Iroquois,Inca,Military Strength,strong,Recent occurrences have led the Iroquois to perceive the Incas as a strong military performer
0,247,Germany,Iroquois,Military Strength,pathetic,Our sources reveal that the Iroquois military strategies are pathetic
0,247,Iroquois,Germany,Military Strength,strong,Reputable information of ours reports the Germans military strength as strong
0,247,Songhai,Florence,Military Strength,weak,Reliable information of ours esteems Florences military capability as weak
0,248,Korea,Germany,Military Strength,powerful,Recent incidents have led the Koreans to regard the Germans as a powerful military factor
0,248,Iroquois,Songhai,Military Strength,average,The Songhais military power has approached an average degree according to our agents
0,248,Morocco,Inca,Military Strength,poor,Recent episodes have led the Moroccans to imagine the Incas as a poor military performer
0,248,Germany,Bogota,Military Strength,poor,Trustworthy news of ours reports Bogotas military force as poor
0,248,Iroquois,Kathmandu,Military Strength,strong,Creditable information of ours regards Kathmandus military strength as strong
0,249,Iroquois,Korea,Military Strength,strong,The Iroquois agents express that the Koreans military activities are strong
0,249,Morocco,Iroquois,Military Strength,average,Recent incidents have led the Moroccans to look at the Iroquois as an average military contender
0,249,Morocco,Korea,Military Strength,average,The Koreans military potency has come to an average standing according to our diplomatic cables
0,249,Iroquois,Morocco,Military Strength,average,Reputable knowledge of ours esteems the Moroccans military power as average
0,249,Germany,Morocco,Military Strength,poor,We report their military potency to be poor
0,250,Morocco,Florence,Military Strength,weak,Florences military potency has approached a weak degree according to our spies
0,250,Korea,Mombasa,Military Strength,average,Our intelligence officers show that Mombasas military pursuits are average
0,251,Inca,Korea,Military Strength,average,Our agents state that the Koreans military plans are average
0,251,Germany,Inca,Military Strength,pathetic,Recent reports have led us to perceive the Incas as a pathetic military player
0,251,Iroquois,Morocco,Military Strength,strong,The Moroccans military strength has approached a strong standing according to the Iroquois diplomatic cables
0,251,Germany,Singapore,Military Strength,weak,Trusted advice of ours reports Singapores military might as weak
0,252,Morocco,Iroquois,Military Strength,poor,Recent episodes have led us to acknowledge the Iroquois as a poor military actor
0,252,Iroquois,Yerevan,Military Strength,strong,We estimate Yerevans military to be strong
0,253,Songhai,Iroquois,Military Strength,weak,We consider the Iroquois military to be weak
0,254,Inca,Songhai,Military Strength,average,We believe the Songhais military to be average
0,254,Iroquois,Korea,Military Strength,average,We estimate the Koreans military to be average
0,254,Germany,Songhai,Military Strength,weak,Please relay all relevant information: our spies believe they are a soft target and a weak military power
0,254,Iroquois,Morocco,Military Strength,average,We figure the Moroccans military to be average
0,254,Germany,Songhai,Military Strength,poor,The Germans believe the Songhais military to be poor
0,254,Iroquois,Morocco,Military Strength,average,We regard their military strength to be average
0,254,Inca,Yerevan,Military Strength,strong,We report Yerevans military to be strong
0,255,Songhai,Inca,Military Strength,poor,We report the Incas military to be poor
0,255,Songhai,Korea,Military Strength,average,We believe their military strength to be average
0,255,Morocco,Iroquois,Military Strength,weak,We perceive their military potency to be weak
0,255,Korea,Songhai,Military Strength,average,Please relay all relevant information: our intelligence officers think they are a bad target and an average military power
0,255,Korea,Songhai,Military Strength,average,We regard the Songhais military to be average
0,255,Germany,Yerevan,Military Strength,poor,Reliable advice of ours classifies Yerevans military strength as poor
0,256,Iroquois,Korea,Military Strength,powerful,Reputable advice from the Iroquois ranks the Koreans military potency as powerful
0,258,Morocco,Korea,Military Strength,strong,Recent reports have led the Moroccans to acknowledge the Koreans as a strong military contender
0,259,Inca,Morocco,Military Strength,average,The Incas spies indicate that the Moroccans military interests are average
0,259,Inca,Korea,Military Strength,poor,Recent events have led us to acknowledge the Koreans as a poor military contender
0,259,Germany,Inca,Military Strength,pathetic,Recent actions have led us to look at the Incas as a pathetic military force
0,259,Morocco,Korea,Military Strength,strong,The Moroccans intelligence officers indicate that the Koreans military ambitions are strong
0,261,Iroquois,Morocco,Military Strength,powerful,The Iroquois estimate the Moroccans military to be powerful
0,261,Korea,Germany,Military Strength,strong,Recent events have led us to see the Germans as a strong military actor
0,261,Songhai,Kyzyl,Military Strength,strong, Kyzyls military potency has hit a strong position according to our sources
0,262,Inca,Songhai,Military Strength,average,Recent reports have led us to see the Songhai as an average military actor
0,262,Morocco,Germany,Military Strength,strong,The Moroccans intelligence officers express that the Germans military activities are strong
0,263,Iroquois,Korea,Military Strength,strong,Reputable intelligence of ours esteems the Koreans military force as strong
0,264,Songhai,Inca,Military Strength,strong,Recent episodes have led us to acknowledge the Incas as a strong military force
0,264,Korea,Morocco,Military Strength,average,The Koreans sources intimate that the Moroccans military ambitions are average
0,264,Iroquois,Germany,Military Strength,average,Recent events have led us to consider the Germans as an average military force
0,266,Germany,Morocco,Military Strength,poor,The Germans perceive the Moroccans military to be poor
0,267,Songhai,Morocco,Military Strength,average,Recent reports have led us to regard the Moroccans as an average military power
0,267,Morocco,Inca,Military Strength,strong,The Incas military strength has come to a strong level according to the Moroccans diplomatic cables
0,267,Morocco,Korea,Military Strength,strong,Recent events have led us to see the Koreans as a strong military force
0,269,Germany,Morocco,Military Strength,pathetic,Our spies report that the Moroccans military ambitions are pathetic
0,270,Germany,Korea,Military Strength,strong,The Germans figure the Koreans military to be strong
0,270,Morocco,Inca,Military Strength,poor,Our sources indicate that the Incas military pursuits are poor
0,270,Germany,Iroquois,Military Strength,pathetic,Our agents intimate that the Iroquois military activities are pathetic
0,270,Songhai,Inca,Military Strength,strong,The Songhais diplomatic cables suggest that the Incas military activities are strong
0,270,Songhai,Singapore,Military Strength,weak,Recent actions have led us to esteem Singapore as a weak military performer
0,270,Iroquois,Florence,Military Strength,pathetic,Reputable reporting of ours reports Florences military power as pathetic
